chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206586121,206586122,.,2.2410357796701987,-,m:121,654,m:25,85,m:18.50,m:29.41,0.18501529,0.29411766,0.1173254387672327,-0.1041176470588235,-0.2571241510013853,0.0311431265096231,0.4831051754931474
chr1,206586163,206586164,.,5.678582334386533,+,m:380,659,m:93,126,m:57.66,m:73.81,0.57663125,0.7380952,0.0563380654232806,-0.16,-0.3424483943649909,0.1518782164020668,0.533018572327915
chr1,206586164,206586165,.,7.735582137229528,-,m:327,581,m:59,74,m:56.28,m:79.73,0.5628227,0.7972973,0.0037445343508233,-0.2372972972972972,-0.5107829801455825,0.26886685649074,0.752699103800425
chr1,206586168,206586169,.,15.206018024777222,+,m:231,446,m:51,58,m:51.79,m:87.93,0.51793724,0.87931037,8.6942894973e-06,-0.3593103448275861,-0.8253113635909897,0.5517328830741064,1.098889844107873
chr1,206586169,206586170,.,10.922600865781078,-,m:76,216,m:17,19,m:35.19,m:89.47,0.35185185,0.8947368,2.21106519159e-05,-0.5447368421052632,-1.2107634574293602,0.741757514213589,1.6797694006451314
chr1,206586173,206586174,.,16.796623251873314,+,m:389,606,m:112,126,m:64.19,m:88.89,0.6419142,0.8888889,0.0001140527901085,-0.25,-0.6033381937597364,0.4114350687814067,0.7952413187380661
chr1,206586174,206586175,.,1.7900288808767186,-,m:120,218,m:21,28,m:55.05,m:75.00,0.5504587,0.75,0.137402931977121,-0.1999999999999999,-0.4225092310554534,0.0290421693856587,0.8159762927252481
chr1,206586175,206586176,.,18.47737084189077,+,m:356,583,m:98,110,m:61.06,m:89.09,0.6106346,0.8909091,1.72083563182e-05,-0.28,-0.6744607305262678,0.4707170776018484,0.8782043834506871
chr1,206586176,206586177,.,11.511023411877003,-,m:137,281,m:40,47,m:48.75,m:85.11,0.48754448,0.85106385,6.30300381657e-05,-0.361063829787234,-0.8032948564885458,0.4944197387507894,1.1121699742263025
chr1,206586177,206586178,.,18.70996047465377,+,m:397,645,m:118,135,m:61.55,m:87.41,0.61550385,0.8740741,0.0001974307427423,-0.25,-0.612153586124216,0.4266515628649979,0.797655609383434
chr1,206586178,206586179,.,19.341228825195685,-,m:222,434,m:62,70,m:51.15,m:88.57,0.51152074,0.8857143,5.667622003e-07,-0.3757142857142856,-0.8580396681811628,0.6055930980756072,1.1104862382867184
chr1,206586179,206586180,.,16.930150061418715,+,m:475,699,m:125,138,m:67.95,m:90.58,0.6795422,0.9057971,0.0001980653441149,-0.2299999999999999,-0.5795891631879555,0.3970177871079716,0.7621605392679394
chr1,206586180,206586181,.,16.1579640436085,-,m:317,564,m:67,76,m:56.21,m:88.16,0.5620567,0.8815789,9.8459139123e-06,-0.3215789473684209,-0.7437515005933997,0.5042591040576867,0.9832438971291126
chr1,206586181,206586182,.,16.1293006751431,+,m:507,709,m:131,142,m:71.51,m:92.25,0.7150917,0.92253524,0.0008120819752208,-0.2,-0.562001041289137,0.3818048607918556,0.7421972217864183
chr1,206586182,206586183,.,11.718475386328578,-,m:381,624,m:72,83,m:61.06,m:86.75,0.6105769,0.8674699,0.0003258255710315,-0.2574698795180723,-0.6025804600475062,0.3735852190458038,0.8315757010492086
chr1,206586183,206586184,.,16.48509567814608,+,m:406,564,m:120,128,m:71.99,m:93.75,0.71985817,0.9375,0.000101782683353,-0.2199999999999999,-0.6101530001844102,0.4182611185518484,0.8020448818169721
chr1,206586184,206586185,.,18.88122278332213,-,m:326,592,m:71,80,m:55.07,m:88.75,0.5506757,0.8875,2.0678819702e-06,-0.3374999999999999,-0.7851893546297002,0.5517216138831282,1.018657095376272
chr1,206586185,206586186,.,10.95527843633556,+,m:242,314,m:85,88,m:77.07,m:96.59,0.77070063,0.96590906,0.0001916737995287,-0.1959090909090909,-0.6272878225968923,0.3908837481119414,0.8636918970818432
chr1,206586186,206586187,.,11.879874365494745,-,m:275,464,m:56,63,m:59.27,m:88.89,0.5926724,0.8888889,9.63155144176e-05,-0.2988888888888888,-0.7046997832124982,0.4415372043463211,0.9678623620786752
chr1,206586187,206586188,.,3.653031455660909,+,m:191,241,m:49,52,m:79.25,m:94.23,0.79253113,0.9423077,0.0282595177995552,-0.1523076923076922,-0.4607118244518555,0.1610221995952736,0.7604014493084374
chr1,206586188,206586189,.,18.486340839724903,-,m:230,427,m:48,51,m:53.86,m:94.12,0.5386417,0.9411765,3.133858285e-07,-0.4011764705882352,-1.0034784935003118,0.7131009588059469,1.2938560281946767
chr1,206586227,206586228,.,21.53786514578519,+,m:391,749,m:122,152,m:52.20,m:80.26,0.5220294,0.80263156,0.0001287819322694,-0.28,-0.6060232939833992,0.4316629232808646,0.7803836646859337
chr1,206586228,206586229,.,15.014990361461628,-,m:346,696,m:71,89,m:49.71,m:79.78,0.49712643,0.7977528,8.36458652348e-05,-0.297752808988764,-0.6436420307570212,0.4230025147007641,0.8642815468132783
chr1,206586286,206586287,.,11.83190249836366,+,m:502,731,m:131,150,m:68.67,m:87.33,0.6867305,0.87333333,0.0078703193293847,-0.18,-0.4602996635764214,0.2846158592647697,0.635983467888073
chr1,206586287,206586288,.,9.607082012343083,-,m:342,522,m:62,69,m:65.52,m:89.86,0.6551724,0.89855075,0.000940848868986,-0.2385507246376811,-0.6069240846862891,0.3558614774412365,0.8579866919313417
chr1,206586303,206586304,.,1.5901892439646872,+,m:258,645,m:61,123,m:40.00,m:49.59,0.4,0.49593496,0.1999789030573359,-0.0999999999999999,-0.1932277455098261,0.0003881161916494,0.3860673748280028
chr1,206586304,206586305,.,2.574405242611647,-,m:160,384,m:10,43,m:41.67,m:23.26,0.41666666,0.23255815,0.0666132077697585,0.1874418604651162,0.3969220057127731,0.0817394385294441,0.7121045728961022
chr1,206586327,206586328,.,2.187572458341492,+,m:425,634,m:97,126,m:67.03,m:76.98,0.670347,0.76984125,0.2866320777522866,-0.0999999999999999,-0.2224050280381493,0.0312327190297445,0.4135773370465541
chr1,206586328,206586329,.,1.8066529779524672,-,m:341,633,m:54,82,m:53.87,m:65.85,0.5387046,0.6585366,0.3438247990258686,-0.1185365853658536,-0.2451552143385611,0.0151210557579191,0.4751893729192031
chr1,206586422,206586423,.,3.846330430384569,+,m:461,717,m:113,148,m:64.30,m:76.35,0.6429568,0.7635135,0.1955582399156254,-0.12,-0.2651388196816968,0.0881826499799362,0.4420949893834573
chr1,206586423,206586424,.,-0.27517297264734,-,m:493,716,m:63,89,m:68.85,m:70.79,0.6885475,0.7078652,1.0,-0.0178651685393258,-0.0420879868389758,-0.1782018781348233,0.262377851812775
chr1,206586453,206586454,.,1.1159119010462746,+,m:246,804,m:37,155,m:30.60,m:23.87,0.30597016,0.23870967,0.4814203884855202,0.07,0.1513496443279005,-0.0205850501098002,0.3232843387656013
chr1,206586454,206586455,.,-0.2320395393336412,-,m:200,646,m:23,81,m:30.96,m:28.40,0.30959752,0.28395063,1.0,0.0260493827160493,0.0561520133091353,-0.1748716829248715,0.2871757095431422
chr1,206586494,206586495,.,4.596040705058215,+,m:337,627,m:81,117,m:53.75,m:69.23,0.53748006,0.6923077,0.0800482097246162,-0.1499999999999999,-0.3197606683864951,0.1223785264508494,0.5171428103221407
chr1,206586495,206586496,.,1.242902472618027,-,m:316,613,m:41,65,m:51.55,m:63.08,0.51549757,0.63076925,0.2897196940196259,-0.1107692307692307,-0.2336157513839689,-0.0220520415418927,0.4892835443098306
chr1,206586496,206586497,.,5.023423571973012,+,m:325,576,m:92,128,m:56.42,m:71.88,0.5642361,0.71875,0.0673452052280523,-0.1599999999999999,-0.3239883268628976,0.1324665359926268,0.5155101177331682
chr1,206586497,206586498,.,2.276945343969089,-,m:296,455,m:52,66,m:65.05,m:78.79,0.6505495,0.7878788,0.1468790424802447,-0.1378787878787878,-0.3076855971288188,0.0495253984835653,0.5658457957740723
chr1,206586508,206586509,.,3.81341749849355,+,m:393,696,m:94,135,m:56.47,m:69.63,0.5646552,0.6962963,0.1052224125573188,-0.1399999999999999,-0.2737752932502972,0.0894533251897457,0.4580972613108487
chr1,206586509,206586510,.,9.810103504387255,-,m:297,568,m:53,66,m:52.29,m:80.30,0.52288735,0.8030303,0.0007117944978187,-0.2830303030303029,-0.6053079088667717,0.350421555265323,0.8601942624682203
chr1,206586510,206586511,.,13.950403005385851,+,m:380,744,m:105,140,m:51.08,m:75.00,0.5107527,0.75,0.0019166252052516,-0.24,-0.5020917617842533,0.3215308505119901,0.6826526730565166
chr1,206586511,206586512,.,12.327639555115354,-,m:246,566,m:53,71,m:43.46,m:74.65,0.43462896,0.74647886,0.0001569622548725,-0.3164788732394366,-0.6466033925360375,0.3998401790476122,0.8933666060244627
chr1,206586518,206586519,.,29.064124452484062,+,m:336,714,m:113,139,m:47.06,m:81.29,0.47058824,0.81294966,2.3189766556e-06,-0.3400000000000001,-0.7351416124780736,0.5534369377439727,0.9168462872121744
chr1,206586519,206586520,.,24.122456623871187,-,m:273,650,m:71,88,m:42.00,m:80.68,0.42,0.8068182,2.269687617e-07,-0.3868181818181818,-0.8213484773619186,0.5987212602668986,1.0439756944569385
chr1,206586536,206586537,.,7.421347653681437,+,m:278,632,m:79,125,m:43.99,m:63.20,0.43987343,0.632,0.0238139722457981,-0.19,-0.38771192763675,0.1958527913069062,0.5795710639665937
chr1,206586537,206586538,.,7.303058073418754,-,m:233,564,m:50,77,m:41.31,m:64.94,0.41312057,0.64935064,0.006242145644848,-0.2393506493506493,-0.4779768436234253,0.2398588627961839,0.7160948244506666
chr1,206586546,206586547,.,1.701812170692051,+,m:295,740,m:71,145,m:39.86,m:48.97,0.39864865,0.48965517,0.2542430179229109,-0.0899999999999999,-0.1834259914334177,0.0054260475526161,0.3614259353142193
chr1,206586547,206586548,.,3.595685036921452,-,m:215,582,m:40,74,m:36.94,m:54.05,0.36941582,0.5405405,0.0641567056713498,-0.1705405405405405,-0.345402509939456,0.1035098676492197,0.5872951522296922
chr1,206586578,206586579,.,-0.3212002437589945,+,m:533,732,m:101,137,m:72.81,m:73.72,0.7281421,0.73722625,1.0,-0.01,-0.0205271294743774,-0.1619221510676851,0.2029764100164399
chr1,206586579,206586580,.,-0.3353008142357794,-,m:345,553,m:43,68,m:62.39,m:63.24,0.6238698,0.63235295,1.0,-0.0123529411764705,-0.0175525498799966,-0.2343176977212565,0.2694227974812498
chr1,206586580,206586581,.,-0.1679147823469975,+,m:465,641,m:85,113,m:72.54,m:75.22,0.725429,0.7522124,1.0,-0.02,-0.0609893431886781,-0.1389809703068624,0.2609596566842186
chr1,206586581,206586582,.,-0.0590272006112968,-,m:318,443,m:34,51,m:71.78,m:66.67,0.717833,0.6666667,1.0,0.0533333333333333,0.1109410648780497,-0.1788764407715014,0.4007585705276009
chr1,206586591,206586592,.,3.8518579848276886,+,m:519,603,m:100,105,m:86.07,m:95.24,0.8606965,0.95238096,0.0876417869519339,-0.0899999999999999,-0.3250087065673628,0.1177506534613493,0.5322667596733763
chr1,206586592,206586593,.,-0.2776081279925506,-,m:627,700,m:79,87,m:89.57,m:90.80,0.8957143,0.90804595,1.0,-0.0080459770114942,-0.0414734768022193,-0.1813324867708312,0.2642794403752699
chr1,206586599,206586600,.,-0.0890397301313896,+,m:364,649,m:69,131,m:56.09,m:52.67,0.56086284,0.52671754,1.0,0.03,0.0685677561887727,-0.1191638501061897,0.2562993624837352
chr1,206586600,206586601,.,-0.3079556620903076,-,m:324,661,m:42,83,m:49.02,m:50.60,0.49016643,0.5060241,1.0,-0.0160240963855421,-0.0317169526585743,-0.1965246366980776,0.2599585420152263
chr1,206586607,206586608,.,2.5784783954658224,+,m:696,827,m:120,158,m:84.16,m:75.95,0.8415961,0.75949365,0.3687362970800824,0.0799999999999999,0.2064594911630535,0.0362887430943547,0.3766302392317523
chr1,206586608,206586609,.,0.2865475907542532,-,m:541,663,m:61,80,m:81.60,m:76.25,0.81598794,0.7625,0.6439081024653044,0.0574999999999999,0.1313850581059346,-0.1005897051662119,0.3633598213780812
chr1,206586611,206586612,.,4.891466503358629,+,m:663,787,m:99,137,m:84.24,m:72.26,0.84243965,0.72262776,0.1210932186522183,0.12,0.2929784358708454,0.1115370197297911,0.4744198520118996
chr1,206586612,206586613,.,4.017744820503879,-,m:410,535,m:37,63,m:76.64,m:58.73,0.76635516,0.5873016,0.0498354903529541,0.1826984126984127,0.3862971155917336,0.125230392898999,0.6473638382844682
chr1,206586627,206586628,.,1.7450530691382935,+,m:520,726,m:82,131,m:71.63,m:62.60,0.71625346,0.6259542,0.5324160903725323,0.0899999999999999,0.1926195891842752,0.0065675031214948,0.3786716752470556
chr1,206586628,206586629,.,2.1450842534889603,-,m:404,641,m:40,80,m:63.03,m:50.00,0.63026524,0.5,0.242238166312026,0.13,0.2635716088059963,0.0311686167091248,0.4959746009028677
chr1,206586655,206586656,.,3.717206903472288,+,m:439,719,m:94,127,m:61.06,m:74.02,0.61057025,0.7401575,0.1564007305225947,-0.13,-0.2780300094959846,0.0893755972747873,0.4666844217171819
chr1,206586656,206586657,.,7.164444757328283,-,m:400,703,m:67,86,m:56.90,m:77.91,0.56899005,0.7790698,0.0094196687151184,-0.2090697674418605,-0.4537202105490741,0.229817317830333,0.677623103267815
chr1,206586666,206586667,.,10.692415383345631,+,m:345,718,m:93,133,m:48.05,m:69.92,0.48050138,0.69924814,0.0063146411398726,-0.2199999999999999,-0.4488838526709608,0.2638612318201209,0.6339064735218009
chr1,206586667,206586668,.,10.417330009803209,-,m:271,642,m:55,79,m:42.21,m:69.62,0.42211837,0.6962025,0.0009440250098683,-0.2762025316455697,-0.5596450010665124,0.3259579416493579,0.7933320604836669
chr1,206586678,206586679,.,12.356384337082543,+,m:651,804,m:149,156,m:80.97,m:95.51,0.8097015,0.9551282,0.0026344552505805,-0.1499999999999999,-0.4759208208197347,0.3044487534540111,0.6473928881854584
chr1,206586679,206586680,.,3.319653478846305,-,m:592,697,m:85,90,m:84.94,m:94.44,0.8493544,0.9444444,0.0939371996729752,-0.0944444444444444,-0.3213229464119216,0.1017909567918584,0.5408549360319848
chr1,206586683,206586684,.,5.841516542978411,+,m:621,740,m:132,140,m:83.92,m:94.29,0.8391892,0.94285715,0.0717920437122538,-0.0999999999999999,-0.3424772368446542,0.1618390566476312,0.5231154170416773
chr1,206586684,206586685,.,4.442639842237099,-,m:530,646,m:79,84,m:82.04,m:94.05,0.82043344,0.9404762,0.0383694992374481,-0.1204761904761905,-0.3822440257840633,0.1549156656758268,0.6095723858922999
chr1,206586718,206586719,.,18.738420716148998,+,m:231,702,m:83,135,m:32.91,m:61.48,0.32905984,0.6148148,0.0003043498344213,-0.2799999999999999,-0.5806141921677663,0.3964202343789655,0.7648081499565671
chr1,206586719,206586720,.,7.380517992076818,-,m:222,622,m:47,80,m:35.69,m:58.75,0.35691318,0.5875,0.0108781080072234,-0.2275,-0.4661367926553312,0.2333402847990451,0.6989333005116174
chr1,206586769,206586770,.,0.5502604933153634,+,m:578,726,m:92,124,m:79.61,m:74.19,0.79614323,0.7419355,0.684361512530701,0.06,0.1288210515066312,-0.0616278188280168,0.3192699218412793
chr1,206586770,206586771,.,-0.320560361536593,-,m:458,667,m:56,83,m:68.67,m:67.47,0.68665665,0.67469877,1.0,0.0153012048192771,0.0256499320592142,-0.2024771048536819,0.2537769689721105
chr1,206586802,206586803,.,0.4084312520541289,+,m:433,617,m:62,97,m:70.18,m:63.92,0.7017828,0.63917524,0.7547420334343432,0.0608247422680412,0.1333343214177029,-0.0807420563465044,0.3474106991819103
chr1,206586803,206586804,.,-0.2121648965460281,-,m:473,656,m:59,85,m:72.10,m:69.41,0.7210366,0.69411767,1.0,0.0258823529411764,0.0591927562669427,-0.1667486421824247,0.2851341547163102
chr1,206586817,206586818,.,3.712193574887749,+,m:400,531,m:76,86,m:75.33,m:88.37,0.75329566,0.88372093,0.0596613259205117,-0.1337209302325581,-0.3436148130624157,0.1157935858943157,0.5714360402305156
chr1,206586818,206586819,.,4.098623750172806,-,m:383,466,m:60,63,m:82.19,m:95.24,0.8218884,0.95238096,0.0298332571278135,-0.1323809523809523,-0.4313967210394018,0.1683016608414476,0.6944917812373561
chr1,206586822,206586823,.,7.305276479606391,+,m:682,810,m:149,157,m:84.20,m:94.90,0.84197533,0.9490446,0.0347576924058713,-0.1099999999999999,-0.3622410701035563,0.191330472621677,0.5331516675854355
chr1,206586823,206586824,.,4.271094297366574,-,m:538,655,m:78,83,m:82.14,m:93.98,0.82137406,0.939759,0.0411523860322632,-0.1197590361445783,-0.3767682783498269,0.1484100969309887,0.6051264597686652
chr1,206586829,206586830,.,11.376155551660872,+,m:590,750,m:132,140,m:78.67,m:94.29,0.7866667,0.94285715,0.0063334070638187,-0.1499999999999999,-0.4774618629677665,0.2970153704259455,0.6579083555095875
chr1,206586830,206586831,.,3.652113350509751,-,m:549,685,m:78,85,m:80.15,m:91.76,0.80145985,0.91764706,0.0677062371462966,-0.1176470588235293,-0.3415117887743109,0.1161196809578612,0.5669038965907605
chr1,206586832,206586833,.,6.442748855858099,+,m:637,759,m:138,146,m:83.93,m:94.52,0.8392622,0.94520545,0.0347576924058713,-0.1099999999999999,-0.352495179026584,0.1753721360507316,0.5296182220024364
chr1,206586833,206586834,.,-0.3409351994719998,-,m:402,474,m:49,58,m:84.81,m:84.48,0.84810126,0.8448276,1.0,0.0051724137931034,0.0090809465134182,-0.2635660636228225,0.2817279566496591
chr1,206586846,206586847,.,4.887248861399371,+,m:537,697,m:124,140,m:77.04,m:88.57,0.77044475,0.8857143,0.074335009820601,-0.12,-0.3095888904784303,0.12806641182237,0.4911113691344906
chr1,206586847,206586848,.,1.695337902517906,-,m:511,633,m:75,84,m:80.73,m:89.29,0.807267,0.89285713,0.283639204636417,-0.0828571428571428,-0.24205480151406,0.0144579914479647,0.4696516115801552
