chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206584408,206584409,.,0.0970043700017413,-,m:933,954,m:135,140,m:97.80,m:96.43,0.9779874,0.96428573,1.0,0.02,0.0824187264114977,-0.0949669493665767,0.2598044021895722
chr1,206584411,206584412,.,-0.3190858954773148,+,m:1117,1167,m:185,194,m:95.72,m:95.36,0.9571551,0.9536083,1.0,0.01,0.0171822162774866,-0.1347818341414975,0.1691462666964708
chr1,206584412,206584413,.,1.436857767023639,-,m:760,817,m:107,110,m:93.02,m:97.27,0.9302326,0.9727273,1.0,-0.0399999999999999,-0.2028053683932493,0.0037469325090425,0.4018638042774561
chr1,206584946,206584947,.,0.823627645410852,+,m:932,1066,m:159,191,m:87.43,m:83.25,0.8742964,0.83246076,1.0,0.04,0.1185484881545613,-0.0354514136421885,0.2725483899513112
chr1,206584947,206584948,.,-0.3018507073086311,-,m:731,809,m:111,124,m:90.36,m:89.52,0.90358466,0.8951613,1.0,0.0,0.0280058533138705,-0.1610124278114786,0.2170241344392196
chr1,206585234,206585235,.,0.3191799864154063,+,m:886,982,m:143,164,m:90.22,m:87.20,0.90224034,0.8719512,1.0,0.03,0.0959096305324962,-0.0694245822628035,0.261243843327796
chr1,206585235,206585236,.,-0.1741907509334623,-,m:649,803,m:98,118,m:80.82,m:83.05,0.8082192,0.8305085,1.0,-0.0199999999999999,-0.0579617910137488,-0.1352702449678867,0.2511938269953845
chr1,206585379,206585380,.,-0.0993125113948281,+,m:948,1071,m:163,188,m:88.52,m:86.70,0.88515407,0.86702126,1.0,0.02,0.0550685378280695,-0.0999156158262051,0.2100526914823441
chr1,206585380,206585381,.,0.8045578733235175,-,m:729,765,m:112,122,m:95.29,m:91.80,0.9529412,0.91803277,1.0,0.0299999999999999,0.1433863595741518,-0.0476866164874349,0.3344593356357385
chr1,206585797,206585798,.,1.2965499132516245,+,m:862,1046,m:157,179,m:82.41,m:87.71,0.8240918,0.877095,0.4936217253362221,-0.06,-0.1492230283717663,-0.0093114681136692,0.307757524857202
chr1,206585798,206585799,.,10.52881187106965,-,m:399,600,m:76,85,m:66.50,m:89.41,0.665,0.89411765,0.0009034955260492,-0.2241176470588235,-0.5716324103531303,0.3444847391071756,0.798780081599085
chr1,206585896,206585897,.,-0.3368822195063785,+,m:1057,1213,m:171,197,m:87.14,m:86.80,0.87139326,0.8680203,1.0,0.0,0.0100201258971002,-0.1405345103221533,0.1605747621163537
chr1,206585897,206585898,.,-0.0639727249096608,-,m:806,901,m:119,130,m:89.46,m:91.54,0.8945616,0.9153846,1.0,-0.03,-0.0711079662853766,-0.1127757837757587,0.2549917163465119
chr1,206586020,206586021,.,2.571892246746188,+,m:624,1051,m:116,168,m:59.37,m:69.05,0.59372026,0.6904762,0.4672989687021374,-0.0999999999999999,-0.2022702789736341,0.0394179608363447,0.3651225971109235
chr1,206586021,206586022,.,1.6614886340203157,-,m:497,816,m:83,118,m:60.91,m:70.34,0.60906863,0.7033898,0.5031377380294957,-0.0899999999999999,-0.1990207333796756,0.0059860062138261,0.3920554605455251
chr1,206586120,206586121,.,0.0748973183256112,+,m:323,1112,m:59,182,m:29.05,m:32.42,0.29046762,0.32417583,1.0,-0.03,-0.0730837145884495,-0.0836372664460176,0.2298046956229167
chr1,206586121,206586122,.,0.5081696270228804,-,m:178,822,m:32,118,m:21.65,m:27.12,0.21654502,0.27118644,1.0,-0.05,-0.1274253180726036,-0.0655203824142139,0.3203710185594211
chr1,206586163,206586164,.,5.203852274662154,+,m:666,927,m:135,161,m:71.84,m:83.85,0.7184466,0.8385093,0.1210932186522183,-0.12,-0.2915621772318197,0.1242183360007128,0.4589060184629266
chr1,206586164,206586165,.,4.491322331166828,-,m:567,761,m:105,121,m:74.51,m:86.78,0.74507225,0.8677686,0.0926942288340027,-0.12,-0.314203716913334,0.1223821783581812,0.5060252554684869
chr1,206586168,206586169,.,2.7700073582814184,+,m:563,857,m:69,88,m:65.69,m:78.41,0.65694284,0.78409094,0.1604462421849255,-0.124090909090909,-0.2850119579535899,0.0656141681366307,0.5044097477705491
chr1,206586169,206586170,.,2.9523739566714653,-,m:225,415,m:15,18,m:54.22,m:83.33,0.5421687,0.8333333,0.041613390670252,-0.2933333333333333,-0.6452899488687531,0.1734097668243783,1.117170130913128
chr1,206586173,206586174,.,11.3790633147064,+,m:674,860,m:151,162,m:78.37,m:93.21,0.7837209,0.93209875,0.0087960577435157,-0.15,-0.4401575027216031,0.2722899318452743,0.608025073597932
chr1,206586174,206586175,.,-0.3242518259083908,-,m:273,334,m:34,41,m:81.74,m:82.93,0.8173653,0.8292683,1.0,-0.0092682926829268,-0.0312126401407955,-0.2931259041189926,0.3555511844005836
chr1,206586175,206586176,.,13.132688184512972,+,m:701,915,m:154,166,m:76.61,m:92.77,0.7661202,0.92771083,0.0052364294647915,-0.16,-0.465119688622515,0.2997726782232206,0.6304666990218095
chr1,206586176,206586177,.,3.4694689496418505,-,m:343,458,m:53,59,m:74.89,m:89.83,0.7489083,0.89830506,0.0554198989840671,-0.1483050847457627,-0.4005871158017098,0.1294839321037067,0.6716902994997129
chr1,206586177,206586178,.,14.605998333643695,+,m:744,969,m:164,176,m:76.78,m:93.18,0.7678019,0.9318182,0.0052364294647915,-0.16,-0.4772165390591603,0.3166213200759921,0.6378117580423285
chr1,206586178,206586179,.,4.668573455977708,-,m:469,638,m:75,85,m:73.51,m:88.24,0.73510975,0.88235295,0.0449022426482247,-0.1423529411764705,-0.3810453282541211,0.1547386148873313,0.6073520416209108
chr1,206586179,206586180,.,6.438776082811273,+,m:862,1033,m:175,188,m:83.45,m:93.09,0.8344627,0.93085104,0.0880914561044893,-0.1,-0.3058524105318079,0.1504431701780552,0.4612616508855606
chr1,206586180,206586181,.,3.085830252670405,-,m:554,752,m:98,116,m:73.67,m:84.48,0.73670214,0.8448276,0.2169757919028302,-0.0999999999999999,-0.2678611919730911,0.0723507134401289,0.4633716705060533
chr1,206586181,206586182,.,7.282377756333744,+,m:886,1020,m:182,190,m:86.86,m:95.79,0.8686274,0.95789474,0.066155949092492,-0.0899999999999999,-0.3284709770502765,0.1736021925320189,0.4833397615685341
chr1,206586182,206586183,.,5.404810117647344,-,m:617,824,m:104,118,m:74.88,m:88.14,0.7487864,0.88135594,0.0575950423381362,-0.13,-0.3466976546914311,0.1537813506712283,0.5396139587116339
chr1,206586183,206586184,.,4.799001760092892,+,m:788,899,m:163,171,m:87.65,m:95.32,0.87652946,0.9532164,0.1998101261031976,-0.0699999999999999,-0.2820608671625462,0.1185441803636056,0.4455775539614868
chr1,206586184,206586185,.,8.94680278215867,-,m:594,802,m:107,118,m:74.06,m:90.68,0.7406484,0.90677965,0.0055595436418353,-0.17,-0.4481137268271551,0.2548662567992065,0.6413611968551037
chr1,206586185,206586186,.,-0.1050782068511466,+,m:590,648,m:94,101,m:91.05,m:93.07,0.91049385,0.9306931,1.0,-0.02,-0.0748535440678681,-0.1348186356362499,0.2845257237719862
chr1,206586186,206586187,.,9.854057372528075,-,m:525,691,m:99,106,m:75.98,m:93.40,0.7597684,0.9339623,0.0030637050458959,-0.17,-0.5046996534976005,0.3002505100461025,0.7091487969490984
chr1,206586187,206586188,.,-0.3332548238329877,+,m:544,584,m:51,55,m:93.15,m:92.73,0.9315069,0.92727274,1.0,0.0027272727272728,0.0165302219381922,-0.2599160590590321,0.2929765029354165
chr1,206586188,206586189,.,5.58441586776388,-,m:452,598,m:73,80,m:75.59,m:91.25,0.7558528,0.9125,0.0205044150044931,-0.1524999999999999,-0.4330334290459019,0.1997051636333306,0.6663616944584732
chr1,206586227,206586228,.,8.805572373702944,+,m:771,1102,m:161,191,m:69.96,m:84.29,0.699637,0.8429319,0.0599712528793176,-0.14,-0.3450652441418411,0.1914480343539344,0.4986824539297478
chr1,206586228,206586229,.,3.716687895655354,-,m:626,899,m:108,133,m:69.63,m:81.20,0.69632924,0.8120301,0.1857463311984626,-0.1100000000000001,-0.2704076954292753,0.0883192981508362,0.4524960927077144
chr1,206586286,206586287,.,17.208691271499674,+,m:686,1052,m:162,189,m:65.21,m:85.71,0.65209126,0.85714287,0.0021736620243218,-0.2099999999999999,-0.4865228005504676,0.3316785053012514,0.6413670957996838
chr1,206586287,206586288,.,12.513501640100005,-,m:454,702,m:85,96,m:64.67,m:88.54,0.6467236,0.8854167,0.000369187623203,-0.2354166666666666,-0.5823174589091193,0.3690398004187386,0.7955951173995001
chr1,206586303,206586304,.,8.006855662690555,+,m:283,913,m:75,156,m:31.00,m:48.08,0.30996713,0.48076922,0.0893949462347398,-0.1699999999999999,-0.3513963129691815,0.1815956992201833,0.5211969267181796
chr1,206586304,206586305,.,5.127735122992419,-,m:131,472,m:30,61,m:27.75,m:49.18,0.27754238,0.4918033,0.0314316821723162,-0.2118032786885245,-0.4446854522802395,0.1780144589052081,0.7113564456552708
chr1,206586327,206586328,.,7.957966973435646,+,m:577,913,m:118,148,m:63.20,m:79.73,0.63198245,0.7972973,0.0277520171214933,-0.17,-0.3696307461890977,0.1959548548225244,0.5433066375556711
chr1,206586328,206586329,.,4.607831717979479,-,m:469,817,m:86,119,m:57.41,m:72.27,0.5740514,0.7226891,0.0925798505534163,-0.15,-0.3129470069734041,0.1206371670230766,0.5052568469237317
chr1,206586422,206586423,.,10.81328744843438,+,m:556,1086,m:127,182,m:51.20,m:69.78,0.5119705,0.6978022,0.0241789534594679,-0.1899999999999999,-0.3827824856955022,0.2257978638481044,0.5397671075429
chr1,206586423,206586424,.,9.171928500467402,-,m:479,916,m:92,127,m:52.29,m:72.44,0.52292573,0.72440946,0.0130974212154021,-0.1999999999999999,-0.4195756753771162,0.2339916254521231,0.6051597253021095
chr1,206586453,206586454,.,2.293508141918551,+,m:201,1169,m:45,184,m:17.19,m:24.46,0.17194183,0.24456522,1.0,-0.0699999999999999,-0.1794649212151066,0.0240184662335146,0.3349113761966986
chr1,206586454,206586455,.,0.5759075359583221,-,m:109,822,m:20,110,m:13.26,m:18.18,0.1326034,0.18181819,1.0,-0.0499999999999999,-0.1355867397142585,-0.0633998439620174,0.3345733233905343
chr1,206586494,206586495,.,1.1262816289099646,+,m:547,865,m:109,155,m:63.24,m:70.32,0.63236994,0.7032258,0.4088905119134547,-0.0699999999999999,-0.1506328464462798,-0.0203191882040705,0.3215848810966302
chr1,206586495,206586496,.,0.8935970621107572,-,m:500,777,m:77,107,m:64.35,m:71.96,0.6435006,0.7196262,0.5656308848915386,-0.0799999999999999,-0.1636713799379097,-0.0384311849932369,0.3657739448690563
chr1,206586496,206586497,.,0.1682189613825357,+,m:578,875,m:104,148,m:66.06,m:70.27,0.66057146,0.7027027,1.0,-0.0399999999999999,-0.0904861898824571,-0.0837149625096832,0.2646873422745975
chr1,206586497,206586498,.,0.3832313784096186,-,m:445,571,m:71,85,m:77.93,m:83.53,0.7793345,0.8352941,0.6047065655811256,-0.0552941176470588,-0.1422213782622603,-0.0856409306434203,0.370083687167941
chr1,206586508,206586509,.,0.6022155965952152,+,m:742,1016,m:128,164,m:73.03,m:78.05,0.73031497,0.7804878,1.0,-0.05,-0.1168589854041739,-0.0480788598608572,0.2817968306692051
chr1,206586509,206586510,.,-0.1141390078562949,-,m:579,711,m:90,107,m:81.43,m:84.11,0.814346,0.8411215,1.0,-0.0299999999999999,-0.0709559948587239,-0.1322787954076129,0.2741907851250609
chr1,206586510,206586511,.,0.1181884023440034,+,m:849,1114,m:143,180,m:76.21,m:79.44,0.7621185,0.79444444,1.0,-0.03,-0.0778644518824176,-0.0795832700082364,0.2353121737730716
chr1,206586511,206586512,.,0.3696714059660735,-,m:560,729,m:90,110,m:76.82,m:81.82,0.7681756,0.8181818,1.0,-0.0499999999999999,-0.1236670903096821,-0.0768119453851155,0.3241461260044799
chr1,206586518,206586519,.,0.3785850649485383,+,m:816,1069,m:147,183,m:76.33,m:80.33,0.7633302,0.8032787,1.0,-0.04,-0.0970560428725471,-0.059740274377985,0.2538523601230792
chr1,206586519,206586520,.,0.6264426513406534,-,m:679,884,m:106,129,m:76.81,m:82.17,0.76809955,0.8217054,1.0,-0.0499999999999999,-0.133017819093812,-0.0517097971425952,0.3177454353302194
chr1,206586536,206586537,.,2.76639216770468,+,m:480,922,m:95,151,m:52.06,m:62.91,0.52060735,0.62913907,0.2085451602005455,-0.1099999999999999,-0.2200130531125359,0.0479474671356945,0.3920786390893773
chr1,206586537,206586538,.,0.002571236879703,-,m:488,775,m:77,115,m:62.97,m:66.96,0.6296774,0.6695652,1.0,-0.04,-0.0836382515681588,-0.1122206537798657,0.2794971569161835
chr1,206586546,206586547,.,2.7187738725500594,+,m:429,1037,m:90,175,m:41.37,m:51.43,0.41369334,0.51428574,0.2303846867947175,-0.1,-0.202057578297176,0.0418839555505314,0.3622312010438206
chr1,206586547,206586548,.,5.351797644573708,-,m:359,759,m:72,112,m:47.30,m:64.29,0.47299078,0.64285713,0.050738384326256,-0.17,-0.3437964269755995,0.1454030046100062,0.5421898493411929
chr1,206586578,206586579,.,4.206281609193184,+,m:611,1011,m:125,173,m:60.44,m:72.25,0.6043521,0.72254336,0.1711145420362959,-0.12,-0.251021268608357,0.0897617671385153,0.4122807700781987
chr1,206586579,206586580,.,7.127205675977848,-,m:290,669,m:59,91,m:43.35,m:64.84,0.4334828,0.64835167,0.0091872932881507,-0.2183516483516484,-0.4346686601144918,0.2156802492172775,0.653657071011706
chr1,206586580,206586581,.,13.271970389692342,+,m:370,730,m:96,128,m:50.68,m:75.00,0.5068493,0.75,0.0019166252052516,-0.24,-0.5098997692558691,0.3220869118850594,0.6977126266266788
chr1,206586581,206586582,.,14.625212246861906,-,m:257,547,m:65,83,m:46.98,m:78.31,0.46983546,0.78313255,5.93637967948e-05,-0.3131325301204819,-0.6623330883821386,0.4314534378466885,0.8932127389175886
chr1,206586591,206586592,.,17.84806868257664,+,m:542,768,m:127,137,m:70.57,m:92.70,0.7057292,0.9270073,0.0001648746788878,-0.22,-0.5996002779606411,0.4178263939381044,0.7813741619831778
chr1,206586592,206586593,.,15.091719471816988,-,m:605,836,m:118,127,m:72.37,m:92.91,0.7236842,0.92913383,0.0003050606493903,-0.21,-0.5680638691357691,0.3814017313418474,0.7547260069296908
chr1,206586599,206586600,.,26.142163733654115,+,m:258,903,m:96,164,m:28.57,m:58.54,0.2857143,0.58536583,9.22809869664e-05,-0.3,-0.6144832036200889,0.448117231691868,0.7808491755483098
chr1,206586600,206586601,.,15.076052697047544,-,m:207,839,m:64,130,m:24.67,m:49.23,0.2467223,0.4923077,0.0021902012960239,-0.24,-0.5157997737507514,0.3310613120483533,0.7005382354531494
chr1,206586607,206586608,.,17.413886661832976,+,m:646,1159,m:146,187,m:55.74,m:78.07,0.55737704,0.78074867,0.0037958959957525,-0.2199999999999999,-0.4811867598417811,0.3267295804587234,0.6356439392248389
chr1,206586608,206586609,.,17.708425136816004,-,m:431,803,m:95,116,m:53.67,m:81.90,0.53673726,0.8189655,9.40826796415e-05,-0.2799999999999999,-0.6182677690634353,0.4235887812980822,0.8129467568287884
chr1,206586611,206586612,.,12.02921347355732,+,m:474,989,m:115,168,m:47.93,m:68.45,0.47927198,0.6845238,0.0172436368447492,-0.2,-0.4194520486287001,0.255897742149951,0.5830063551074492
chr1,206586612,206586613,.,9.097877342799164,-,m:239,635,m:49,77,m:37.64,m:63.64,0.37637794,0.6363636,0.0028782313018893,-0.2563636363636363,-0.5260616436406658,0.2895481830441445,0.762575104237187
chr1,206586627,206586628,.,0.5800555190676278,+,m:593,1004,m:111,172,m:59.06,m:64.53,0.59063745,0.64534885,1.0,-0.06,-0.1126732754288317,-0.0490679287057083,0.2744144795633718
chr1,206586628,206586629,.,0.8498699362955904,-,m:399,818,m:66,117,m:48.78,m:56.41,0.48777506,0.5641026,0.3058884081084794,-0.07,-0.1530113339946661,-0.0407130612191349,0.3467357292084672
chr1,206586655,206586656,.,3.4625592071896563,+,m:820,1024,m:107,153,m:80.08,m:69.93,0.80078125,0.6993464,0.2735328693795202,0.1,0.2353646000776885,0.0654852351711497,0.4052439649842274
chr1,206586656,206586657,.,-0.2888714547591462,-,m:707,870,m:100,125,m:81.26,m:80.00,0.8126437,0.8,1.0,0.01,0.0319986327024519,-0.1554770736554567,0.2194743390603606
chr1,206586666,206586667,.,0.0460394553039122,+,m:743,1014,m:130,170,m:73.27,m:76.47,0.7327416,0.7647059,1.0,-0.03,-0.0737265992794546,-0.0887087340690031,0.2361619326279125
chr1,206586667,206586668,.,1.2081517678391265,-,m:664,855,m:85,121,m:77.66,m:70.25,0.77660817,0.70247936,0.3851629136851259,0.08,0.1692865979972657,-0.0210828529465899,0.3596560489411214
chr1,206586678,206586679,.,3.1068784011399657,+,m:1124,1180,m:176,195,m:95.25,m:90.26,0.95254236,0.9025641,1.0,0.0499999999999999,0.1956873166272399,0.0441773750361619,0.3471972582183179
chr1,206586679,206586680,.,4.825323456575973,-,m:886,914,m:122,135,m:96.94,m:90.37,0.9693654,0.9037037,0.1226752877280017,0.0699999999999999,0.279184688834972,0.0984690018627142,0.4599003758072298
chr1,206586683,206586684,.,1.5220492353440704,+,m:1062,1099,m:171,183,m:96.63,m:93.44,0.96633303,0.93442625,1.0,0.0399999999999999,0.1488544121359987,-0.0076287856675553,0.3053376099395528
chr1,206586684,206586685,.,1.1073981275235385,-,m:815,853,m:110,120,m:95.55,m:91.67,0.95545137,0.9166667,1.0,0.0399999999999999,0.1603557650090903,-0.0307348563256275,0.3514463863438082
chr1,206586718,206586719,.,2.928350738227664,+,m:553,1054,m:107,170,m:52.47,m:62.94,0.5246679,0.62941176,0.2085451602005455,-0.1099999999999999,-0.2124481409025722,0.0504559669255894,0.3744403148795551
chr1,206586719,206586720,.,3.0321624349512604,-,m:411,851,m:72,118,m:48.30,m:61.02,0.4829612,0.6101695,0.1464180885410424,-0.13,-0.2562461211937084,0.0637135565796671,0.4487786858077496
chr1,206586769,206586770,.,13.216755931920716,+,m:454,889,m:116,159,m:51.07,m:72.96,0.51068616,0.7295597,0.0052748384648832,-0.2199999999999999,-0.4556297941585316,0.2868659964861728,0.6243935918308905
chr1,206586770,206586771,.,7.05895005325624,-,m:301,849,m:67,125,m:35.45,m:53.60,0.35453475,0.536,0.0184869601674032,-0.19,-0.3672616537421109,0.1794948913889718,0.5550284160952501
chr1,206586802,206586803,.,1.3665011218386098,+,m:558,823,m:97,128,m:67.80,m:75.78,0.6780073,0.7578125,0.4674174084983505,-0.0799999999999999,-0.1777373454158235,-0.0084857096107264,0.3639604004423735
chr1,206586803,206586804,.,-0.2628585080017274,-,m:559,829,m:80,122,m:67.43,m:65.57,0.6743064,0.6557377,1.0,0.01,0.0393453604667501,-0.1507104575705425,0.2294011785040429
chr1,206586817,206586818,.,-0.2530559097812102,+,m:595,665,m:104,118,m:89.47,m:88.14,0.8947368,0.88135594,1.0,0.01,0.0424550019277836,-0.1533289748786684,0.2382389787342356
chr1,206586818,206586819,.,-0.1752397280557147,-,m:610,646,m:92,99,m:94.43,m:92.93,0.94427246,0.9292929,1.0,0.0107070707070706,0.0616589598073602,-0.1498809773974965,0.273198897012217
chr1,206586822,206586823,.,1.3235726886318844,+,m:1141,1184,m:184,197,m:96.37,m:93.40,0.9636824,0.93401015,1.0,0.0299999999999999,0.1361060499882751,-0.0147059731508183,0.2869180731273686
chr1,206586823,206586824,.,2.762590242395902,-,m:782,815,m:111,123,m:95.95,m:90.24,0.9595092,0.902439,0.2433925849073741,0.0599999999999999,0.2301133155444956,0.0405221265832779,0.4197045045057134
chr1,206586829,206586830,.,2.780346133517924,+,m:1069,1125,m:162,180,m:95.02,m:90.00,0.9502222,0.9,1.0,0.0499999999999999,0.1934949488164616,0.0361543375440239,0.3508355600888994
chr1,206586830,206586831,.,1.8905230793942565,-,m:839,883,m:118,131,m:95.02,m:90.08,0.95016986,0.90076333,1.0,0.0499999999999999,0.1907055259409178,0.0071991878333112,0.3742118640485244
chr1,206586832,206586833,.,2.70992117694982,+,m:1121,1160,m:172,186,m:96.64,m:92.47,0.9663793,0.9247312,1.0,0.0499999999999999,0.1870250807902644,0.0322200200074629,0.3418301415730659
chr1,206586833,206586834,.,-0.2047403588516658,-,m:553,597,m:81,89,m:92.63,m:91.01,0.92629814,0.9101124,1.0,0.0198876404494382,0.0591298141808671,-0.1635741665856583,0.2818337949473926
chr1,206586846,206586847,.,0.3609110410956191,+,m:1000,1083,m:165,184,m:92.34,m:89.67,0.92336106,0.8967391,1.0,0.02,0.0932906696670858,-0.0629928770680226,0.2495742164021944
chr1,206586847,206586848,.,5.108542469896065,-,m:837,877,m:110,126,m:95.44,m:87.30,0.95439,0.8730159,0.1341645255397581,0.0799999999999999,0.2982680124035415,0.1115382742157695,0.4849977505913134
chr1,206586880,206586881,.,-0.2819509353114426,+,m:864,990,m:138,160,m:87.27,m:86.25,0.8727273,0.8625,1.0,0.01,0.0301820898185463,-0.1368190451008992,0.1971832247379918
chr1,206586881,206586882,.,0.4861201700169886,-,m:746,820,m:109,125,m:90.98,m:87.20,0.9097561,0.872,1.0,0.04,0.1215224414878113,-0.066669950612529,0.3097148335881517
