chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206586180,206586181,.,42.97624730848497,-,m:272,501,m:2,74,m:54.29,m:2.70,0.54291415,0.027027028,2.57e-14,0.5129729729729731,1.3264329987417849,1.0823445144548545,1.5705214830287153
chr1,206586181,206586182,.,47.040603829345685,+,m:428,602,m:18,95,m:71.10,m:18.95,0.7109634,0.18947369,5.598e-13,0.5205263157894736,1.1056545835782192,0.8892809034075401,1.3220282637488985
chr1,206586182,206586183,.,48.909895333023314,-,m:328,548,m:4,80,m:59.85,m:5.00,0.5985401,0.05,1.4e-15,0.5499999999999999,1.3181483810218808,1.083567485358342,1.5527292766854195
chr1,206586183,206586184,.,43.05714488455908,+,m:346,481,m:14,80,m:71.93,m:17.50,0.7193347,0.175,4.903e-13,0.5449999999999999,1.161701962047331,0.9250489753066172,1.398354948788045
chr1,206586184,206586185,.,44.12481389585798,-,m:279,520,m:2,77,m:53.65,m:2.60,0.5365385,0.025974026,8.9e-15,0.514025974025974,1.3201973724191216,1.0808722872264964,1.5595224576117468
chr1,206586185,206586186,.,24.788924780266,+,m:198,256,m:7,38,m:77.34,m:18.42,0.7734375,0.18421052,1.3148593e-09,0.5857894736842105,1.262215116140883,0.92148542838892,1.602944803892846
chr1,206586186,206586187,.,28.98608818504852,-,m:233,397,m:3,51,m:58.69,m:5.88,0.5869018,0.05882353,6.83826e-11,0.5311764705882352,1.255529714369016,0.9639839363746856,1.5470754923633463
chr1,206586187,206586188,.,3.4129530394807404,+,m:151,187,m:4,10,m:80.75,m:40.00,0.80748665,0.4,0.0311547231097942,0.41,0.8637100234144095,0.227558750046287,1.499861296782532
chr1,206586188,206586189,.,17.01234684600638,-,m:188,359,m:2,36,m:52.37,m:5.56,0.5236769,0.055555556,4.054743428e-07,0.4644444444444444,1.1422855352083556,0.7996375644552774,1.484933505961434
chr1,206586227,206586228,.,50.37146556889422,+,m:341,663,m:3,97,m:51.43,m:3.09,0.51432884,0.030927835,4.1e-15,0.4790721649484536,1.2458929675641288,1.032827898181392,1.4589580369468658
chr1,206586228,206586229,.,41.57705336445906,-,m:301,616,m:1,76,m:48.86,m:1.32,0.48863637,0.013157895,5.44e-14,0.4768421052631579,1.3181452768820314,1.0798562816519,1.556434272112163
chr1,206586286,206586287,.,89.61213799806603,+,m:434,644,m:2,102,m:67.39,m:1.96,0.67391306,0.019607844,0.0,0.65,1.6450683659185463,1.4361991265462133,1.8539376052908796
chr1,206586287,206586288,.,57.83981650953433,-,m:306,464,m:0,60,m:65.95,m:0.00,0.6594828,0.0,0.0,0.66,1.8954341567715285,1.6265413904922592,2.164326923050797
chr1,206586303,206586304,.,20.683175218534075,+,m:211,558,m:5,84,m:37.81,m:5.95,0.3781362,0.05952381,3.460287599e-07,0.3204761904761904,0.83166352601993,0.6022817755875507,1.0610452764523093
chr1,206586304,206586305,.,17.121313470613615,-,m:136,334,m:1,45,m:40.72,m:2.22,0.4071856,0.022222223,2.915439344e-07,0.3877777777777778,1.084826787563106,0.7735919481160519,1.3960616270101602
chr1,206586327,206586328,.,30.733869197168477,+,m:347,534,m:17,85,m:64.98,m:20.00,0.64981276,0.2,2.359773e-09,0.45,0.9478012136134046,0.7189183258857486,1.1766841013410607
chr1,206586328,206586329,.,41.80722684059822,-,m:302,570,m:1,68,m:52.98,m:1.47,0.52982455,0.014705882,2.49e-14,0.5152941176470589,1.3873468212772826,1.1358881906427185,1.638805451911847
chr1,206586422,206586423,.,83.82677654772482,+,m:397,625,m:1,101,m:63.52,m:0.99,0.6352,0.00990099,0.0,0.63,1.645267557103061,1.435075787848037,1.8554593263580852
chr1,206586423,206586424,.,80.04278545965548,-,m:424,626,m:0,79,m:67.73,m:0.00,0.6773163,0.0,0.0,0.68,1.9333174431611704,1.699303390785134,2.167331495537207
chr1,206586453,206586454,.,35.14198161499621,+,m:210,692,m:0,107,m:30.35,m:0.00,0.3034682,0.0,2.050236e-10,0.3,1.1668353220581411,0.9632358982477588,1.370434745868524
chr1,206586454,206586455,.,24.97947441337357,-,m:170,569,m:0,77,m:29.88,m:0.00,0.29876977,0.0,8.4433688e-09,0.3,1.15659332549061,0.9186010539270152,1.3945855970542047
chr1,206586494,206586495,.,57.02780845657577,+,m:292,544,m:2,98,m:53.68,m:2.04,0.5367647,0.020408163,0.0,0.5195918367346939,1.3576969732472706,1.1426154431710285,1.5727785033235129
chr1,206586495,206586496,.,27.14631215369218,-,m:269,533,m:5,69,m:50.47,m:7.25,0.5046904,0.072463766,3.3219115e-09,0.427536231884058,1.0350715418912233,0.7843115848493765,1.28583149893307
chr1,206586496,206586497,.,57.136307659606416,+,m:289,504,m:2,89,m:57.34,m:2.25,0.5734127,0.02247191,0.0,0.5475280898876405,1.417207400039762,1.1918534545139816,1.642561345565542
chr1,206586497,206586498,.,18.7214305569446,-,m:254,391,m:11,53,m:64.96,m:20.75,0.64961636,0.20754717,5.821402533e-07,0.4424528301886792,0.9286521637638644,0.6417635826497641,1.2155407448779645
chr1,206586508,206586509,.,60.01658464495944,+,m:324,589,m:3,104,m:55.01,m:2.88,0.5500849,0.028846154,0.0,0.52,1.3297966095446838,1.12132813365803,1.5382650854313378
chr1,206586509,206586510,.,43.21840501953193,-,m:257,507,m:1,76,m:50.69,m:1.32,0.50690335,0.013157895,9e-15,0.4968421052631579,1.3546816243276298,1.1135958457051252,1.5957674029501343
chr1,206586510,206586511,.,59.82979305352984,+,m:312,634,m:1,108,m:49.21,m:0.93,0.49211356,0.009259259,0.0,0.48,1.3622744679372083,1.1582446993543545,1.566304236520062
chr1,206586511,206586512,.,31.23512718884467,-,m:208,511,m:1,76,m:40.70,m:1.32,0.407045,0.013157895,4.51018e-11,0.3968421052631579,1.153876571641418,0.9129138302531632,1.3948393130296726
chr1,206586518,206586519,.,40.61443706838634,+,m:280,608,m:4,101,m:46.05,m:3.96,0.46052632,0.03960396,2.3464e-12,0.42,1.0910767327718545,0.8804765556606453,1.3016769098830636
chr1,206586519,206586520,.,35.560043682887056,-,m:229,577,m:0,77,m:39.69,m:0.00,0.39688042,0.0,2.7664e-12,0.4,1.3630663989608507,1.125270863825078,1.6008619340966233
chr1,206586536,206586537,.,26.747627651713916,+,m:243,548,m:6,87,m:44.34,m:6.90,0.44343066,0.06896552,1.28040595e-08,0.3710344827586207,0.9259566438723212,0.6997605775049554,1.1521527102396871
chr1,206586537,206586538,.,24.5281239006531,-,m:206,513,m:3,76,m:40.16,m:3.95,0.40155944,0.039473683,1.46618625e-08,0.3605263157894737,0.972599110563212,0.7316971914745034,1.2135010296519209
chr1,206586546,206586547,.,25.97726223583504,+,m:258,641,m:6,96,m:40.25,m:6.25,0.4024961,0.0625,3.47884383e-08,0.3375,0.869170412598831,0.6546753974451006,1.0836654277525617
chr1,206586547,206586548,.,32.47611302452282,-,m:188,525,m:0,81,m:35.81,m:0.00,0.35809523,0.0,3.1626e-11,0.36,1.2830316344167014,1.049060520900944,1.5170027479324588
chr1,206586578,206586579,.,89.56884735663613,+,m:444,619,m:7,110,m:71.73,m:6.36,0.71728593,0.06363636,0.0,0.6599999999999999,1.510323877836453,1.307522833034553,1.713124922638353
chr1,206586579,206586580,.,49.03823657456786,-,m:301,489,m:3,73,m:61.55,m:4.11,0.61554193,0.04109589,2e-16,0.578904109589041,1.3957158083505543,1.1497921055873768,1.6416395111137323
chr1,206586580,206586581,.,87.30766033551106,+,m:389,548,m:3,96,m:70.99,m:3.12,0.709854,0.03125,0.0,0.67875,1.6484987294935305,1.431645882151079,1.8653515768359823
chr1,206586581,206586582,.,34.75951096422261,-,m:276,392,m:9,61,m:70.41,m:14.75,0.70408165,0.14754099,1.20788e-11,0.5524590163934426,1.2027488131983406,0.9329815531125644,1.472516073284117
chr1,206586591,206586592,.,74.46730162208766,+,m:441,508,m:10,68,m:86.81,m:14.71,0.86811024,0.14705883,0.0,0.7229411764705882,1.6111364184963008,1.3580475639546874,1.8642252730379143
chr1,206586592,206586593,.,129.9742064863097,-,m:547,615,m:0,70,m:88.94,m:0.00,0.8894309,0.0,0.0,0.89,2.463645286607556,2.2164120816006903,2.7108784916144217
chr1,206586599,206586600,.,70.14896673626686,+,m:313,567,m:0,99,m:55.20,m:0.00,0.55202824,0.0,0.0,0.55,1.6750415081822794,1.4615522250813793,1.8885307912831797
chr1,206586600,206586601,.,45.15146272171461,-,m:275,579,m:0,77,m:47.50,m:0.00,0.4749568,0.0,6e-15,0.47,1.5206889825738863,1.2829418069904308,1.7584361581573422
chr1,206586607,206586608,.,131.51698730560213,+,m:591,709,m:3,97,m:83.36,m:3.09,0.8335684,0.030927835,0.0,0.7990721649484536,1.947589937478111,1.7354088713716114,2.1597710035846105
chr1,206586608,206586609,.,98.33109943073327,-,m:477,585,m:2,75,m:81.54,m:2.67,0.8153846,0.026666667,0.0,0.7933333333333333,1.925272596222214,1.6848853103327994,2.1656598821116284
chr1,206586611,206586612,.,147.17186873776677,+,m:574,689,m:0,97,m:83.31,m:0.00,0.83309144,0.0,0.0,0.83,2.2998750974941022,2.087323738557209,2.5124264564309957
chr1,206586612,206586613,.,68.28357170552204,-,m:364,472,m:5,71,m:77.12,m:7.04,0.7711864,0.07042254,0.0,0.6995774647887324,1.606874789055384,1.35738783998842,1.856361738122348
chr1,206586627,206586628,.,76.9491832234167,+,m:445,627,m:5,91,m:70.97,m:5.49,0.7097289,0.054945055,0.0,0.655054945054945,1.5304341776724546,1.3105693060442425,1.750299049300667
chr1,206586628,206586629,.,54.7132511685619,-,m:354,568,m:1,68,m:62.32,m:1.47,0.62323946,0.014705882,0.0,0.6052941176470589,1.576707674696247,1.3252018632179232,1.8282134861745707
chr1,206586655,206586656,.,48.93710795178356,+,m:365,612,m:6,88,m:59.64,m:6.82,0.5964052,0.06818182,5.7e-15,0.5318181818181817,1.2364645585879348,1.0130147104292986,1.459914406746571
chr1,206586656,206586657,.,56.30940321338619,-,m:348,620,m:0,75,m:56.13,m:0.00,0.5612903,0.0,0.0,0.56,1.6936860518613372,1.4540710434284585,1.933301060294216
chr1,206586666,206586667,.,23.674445355739465,+,m:279,612,m:10,94,m:45.59,m:10.64,0.45588234,0.10638298,1.266608505e-07,0.3536170212765958,0.8179604186594307,0.600834932599549,1.0350859047193124
chr1,206586667,206586668,.,27.85698929168416,-,m:233,571,m:2,75,m:40.81,m:2.67,0.40805605,0.026666667,9.806662e-10,0.3833333333333333,1.057788092909438,0.8170661587659549,1.2985100270529213
chr1,206586678,206586679,.,141.7325146480867,+,m:566,702,m:0,101,m:80.63,m:0.00,0.8062678,0.0,0.0,0.81,2.230060762261743,2.021478861532823,2.438642662990663
chr1,206586679,206586680,.,118.42231360150276,-,m:524,619,m:1,78,m:84.65,m:1.28,0.8465267,0.012820513,0.0,0.8371794871794872,2.1095702734452773,1.8740806071804448,2.3450599397101097
chr1,206586683,206586684,.,131.25791334067662,+,m:534,644,m:2,96,m:82.92,m:2.08,0.8291925,0.020833334,0.0,0.8091666666666666,1.9997804589711303,1.7853505305150568,2.214210387427204
chr1,206586684,206586685,.,107.028517803834,-,m:481,581,m:1,75,m:82.79,m:1.33,0.82788295,0.013333334,0.0,0.8166666666666667,2.054536559512312,1.8140552584893064,2.295017860535318
chr1,206586718,206586719,.,31.574224880626275,+,m:207,622,m:1,99,m:33.28,m:1.01,0.33279744,0.01010101,2.513855e-10,0.3198989898989899,1.0284748756718962,0.8163933037193782,1.2405564476244142
chr1,206586719,206586720,.,26.5247019516778,-,m:193,550,m:1,79,m:35.09,m:1.27,0.35090908,0.012658228,2.3232984e-09,0.3373417721518987,1.0425140328560447,0.8066951794865043,1.2783328862255852
chr1,206586769,206586770,.,83.67734795779836,+,m:496,625,m:8,86,m:79.36,m:9.30,0.7936,0.093023255,0.0,0.6969767441860466,1.5785208395756285,1.3531002106723815,1.803941468478875
chr1,206586770,206586771,.,76.53279656288157,-,m:401,585,m:0,74,m:68.55,m:0.00,0.6854701,0.0,0.0,0.69,1.9508175821599767,1.70899491581179,2.192640248508164
chr1,206586802,206586803,.,48.58922322729097,+,m:364,523,m:9,77,m:69.60,m:11.69,0.6959847,0.116883114,4.6e-15,0.583116883116883,1.2757305890330914,1.03649405097987,1.514967127086313
chr1,206586803,206586804,.,85.896293862265,-,m:411,577,m:0,78,m:71.23,m:0.00,0.712305,0.0,0.0,0.71,2.009327429470109,1.7728805792114108,2.245774279728807
chr1,206586817,206586818,.,62.12882277095264,+,m:352,471,m:9,82,m:74.73,m:10.98,0.74734604,0.1097561,0.0,0.6402439024390244,1.4129262067970925,1.1783989752975443,1.6474534382966406
chr1,206586818,206586819,.,69.67966389406294,-,m:335,412,m:3,59,m:81.31,m:5.08,0.8131068,0.050847456,0.0,0.7591525423728814,1.7925836873256524,1.5197588337773904,2.0654085408739142
chr1,206586822,206586823,.,159.873562514877,+,m:586,697,m:1,109,m:84.07,m:0.92,0.84074605,0.0091743115,0.0,0.83,2.1287365096495825,1.92685991329599,2.3306131060031747
chr1,206586823,206586824,.,87.74733937828319,-,m:478,586,m:3,70,m:81.57,m:4.29,0.81569964,0.042857144,0.0,0.7771428571428571,1.837097364167372,1.5892397969401977,2.084954931394547
chr1,206586829,206586830,.,116.36225747610706,+,m:502,651,m:3,105,m:77.11,m:2.86,0.7711213,0.028571429,0.0,0.74,1.804207679067062,1.5980859177089444,2.0103294404251795
chr1,206586830,206586831,.,93.88552683040552,-,m:477,595,m:3,78,m:80.17,m:3.85,0.8016807,0.03846154,0.0,0.7615384615384616,1.823714672446958,1.587694111113264,2.059735233780652
chr1,206586832,206586833,.,133.72346929038605,+,m:551,658,m:4,102,m:83.74,m:3.92,0.837386,0.039215688,0.0,0.7999999999999999,1.9127576634283476,1.7041924594720737,2.121322867384621
chr1,206586833,206586834,.,55.00390315946228,-,m:344,405,m:7,52,m:84.94,m:13.46,0.8493827,0.13461539,0.0,0.7153846153846154,1.593118292324044,1.304398200196464,1.881838384451624
chr1,206586846,206586847,.,107.06832111169626,+,m:466,603,m:2,93,m:77.28,m:2.15,0.77280265,0.021505376,0.0,0.748494623655914,1.8535517835691795,1.6352020931638245,2.0719014739745343
chr1,206586847,206586848,.,81.4805206905807,-,m:458,567,m:1,60,m:80.78,m:1.67,0.8077601,0.016666668,0.0,0.7933333333333333,1.9749206746761103,1.7088391583569082,2.241002190995313
chr1,206586880,206586881,.,66.68956054974888,+,m:406,623,m:5,94,m:65.17,m:5.32,0.6516854,0.05319149,0.0,0.5968085106382979,1.4135686078161207,1.196698488339838,1.6304387272924037
chr1,206586881,206586882,.,65.64626477011552,-,m:366,538,m:0,64,m:68.03,m:0.00,0.6802974,0.0,0.0,0.68,1.9397017905105427,1.6805434371734842,2.198860143847601
chr1,206586906,206586907,.,127.9519993432649,+,m:522,667,m:1,103,m:78.26,m:0.97,0.7826087,0.009708738,0.0,0.77,1.9741069262824944,1.766609877429936,2.181603975135053
chr1,206586907,206586908,.,76.70773204583361,-,m:460,598,m:1,63,m:76.92,m:1.59,0.7692308,0.015873017,0.0,0.7541269841269842,1.886758926088083,1.627145018490325,2.1463728336858416
chr1,206586928,206586929,.,109.51758737478453,+,m:548,665,m:6,93,m:82.41,m:6.45,0.82406014,0.06451613,0.0,0.7554838709677418,1.762282020537782,1.5452966785668942,1.9792673625086696
chr1,206586929,206586930,.,103.14612790842956,-,m:506,606,m:1,70,m:83.50,m:1.43,0.8349835,0.014285714,0.0,0.8157142857142857,2.065342167594759,1.81792142450515,2.312762910684368
