,chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high,map_pval_less005,map_pval_log10,cg_unit_pair,cg_unit_pair_id,efsize-score,score-efsize,score_scaled,efsize-score_scaled,start_hg38,end_hg38,start_t2tv2,end_t2tv2,score_norm
12,chr1,206584137,206584138,.,5.083688627739718,+,m:635,737,m:86,117,m:86.16,m:73.50,0.8616011,0.73504275,0.1016629557783121,0.12,0.3190401206117776,0.1239881458630849,0.5140920953604704,False,0.9928372672186225,CG_5,CG_5.+,-4.963688627739718,4.963688627739718,0.028385587164896125,0.09161441283510387,207318841,207318842,206584137,206584138,0.028385587164896125
13,chr1,206584138,206584139,.,-0.3244017077917931,-,m:369,457,m:43,54,m:80.74,m:79.63,0.8074398,0.7962963,1.0,0.0137037037037037,0.0279596425869348,-0.2540757174258483,0.309995002599718,False,-4.342945178152237e-11,CG_5,CG_5.-,0.33810541149549683,-0.33810541149549683,9.521498019382929e-05,0.013608488723509872,207318842,207318843,206584138,206584139,9.521498019382929e-05
14,chr1,206584151,206584152,.,0.7962534482907699,+,m:655,694,m:105,116,m:94.38,m:90.52,0.943804,0.9051724,1.0,0.0299999999999999,0.1473854325444015,-0.0492138237456795,0.3439846888344826,False,-4.342945178152237e-11,CG_6,CG_6.+,-0.76625344829077,0.76625344829077,0.005957497133283175,0.024042502866716723,207318855,207318856,206584151,206584152,0.005957497133283175
15,chr1,206584152,206584153,.,1.8421347026920785,-,m:575,606,m:68,77,m:94.88,m:88.31,0.9488449,0.8831169,0.2788320841935269,0.0668831168831168,0.2415389905963265,0.0044143049314398,0.4786636762612132,False,0.5546572548569116,CG_6,CG_6.-,-1.7752515858089617,1.7752515858089617,0.011428627996911463,0.05545448888620533,207318856,207318857,206584152,206584153,0.011428627996911463
16,chr1,206584176,206584177,.,-0.2955353874187949,+,m:685,700,m:113,116,m:97.86,m:97.41,0.9785714,0.9741379,1.0,0.01,0.0292107449175107,-0.1672678102268255,0.2256893000618469,False,-4.342945178152237e-11,CG_7,CG_7.+,0.30553538741879493,-0.30553538741879493,0.0002462181802679111,0.009753781819732089,207318880,207318881,206584176,206584177,0.0002462181802679111
17,chr1,206584177,206584178,.,-0.2091074509399391,-,m:607,629,m:79,81,m:96.50,m:97.53,0.9650239,0.97530866,1.0,-0.0053086419753086,-0.06067608747226,-0.170695184009502,0.2920473589540221,False,-4.342945178152237e-11,CG_7,CG_7.-,0.2037988089646305,-0.2037988089646305,0.0006983331299902396,-0.006006975105298839,207318881,207318882,206584177,206584178,0.0006983331299902396
18,chr1,206584178,206584179,.,1.5709905109838471,+,m:711,724,m:114,114,m:98.20,m:100.00,0.9820442,1.0,1.0,-0.02,-0.2688069288733072,0.0713154365297222,0.4662984212168922,False,-4.342945178152237e-11,CG_8,CG_8.+,-1.5909905109838471,1.5909905109838471,0.010010240058982864,-0.030010240058982864,207318882,207318883,206584178,206584179,0.010010240058982864
19,chr1,206584179,206584180,.,0.0642775916571736,-,m:538,575,m:73,76,m:93.57,m:96.05,0.9356522,0.9605263,1.0,-0.0205263157894737,-0.1129206309982699,-0.1262995787408742,0.3521408407374142,False,-4.342945178152237e-11,CG_8,CG_8.-,-0.0848039074466473,0.0848039074466473,0.002128443228926464,-0.022654759018400167,207318883,207318884,206584179,206584180,0.002128443228926464
20,chr1,206584201,206584202,.,0.4064477105221158,+,m:544,570,m:94,96,m:95.44,m:97.92,0.95438594,0.9791667,1.0,-0.0291666666666666,-0.1407779868711767,-0.0754501276021992,0.3570061013445527,False,-4.342945178152237e-11,CG_9,CG_9.+,-0.43561437718878243,0.43561437718878243,0.003918376349971801,-0.0330850430166384,207318905,207318906,206584201,206584202,0.003918376349971801
21,chr1,206584202,206584203,.,0.7460543700914286,-,m:639,648,m:83,83,m:98.61,m:100.00,0.9861111,1.0,1.0,-0.01,-0.2362513625749223,0.0077545057336643,0.4647482194161803,False,-4.342945178152237e-11,CG_9,CG_9.-,-0.7560543700914286,0.7560543700914286,0.005694899706561609,-0.01569489970656161,207318906,207318907,206584202,206584203,0.005694899706561609
22,chr1,206584227,206584228,.,2.7508456948043545,+,m:595,665,m:93,115,m:89.47,m:80.87,0.8947368,0.8086957,0.2826771568366581,0.0799999999999999,0.2445287367720183,0.0465877871160126,0.4424696864280241,False,0.548709285310231,CG_10,CG_10.+,-2.6708456948043544,2.6708456948043544,0.016182204690385792,0.06381779530961411,207318931,207318932,206584227,206584228,0.016182204690385792
23,chr1,206584228,206584229,.,-0.1668674676726311,-,m:570,595,m:65,69,m:95.80,m:94.20,0.9579832,0.942029,1.0,0.0179710144927536,0.0734351136168238,-0.1758228843572327,0.3226931115908804,False,-4.342945178152237e-11,CG_10,CG_10.-,0.1848384821653847,-0.1848384821653847,0.0009192955721034215,0.017051718920650178,207318932,207318933,206584228,206584229,0.0009192955721034215
24,chr1,206584272,206584273,.,2.044076305632132,+,m:629,721,m:92,116,m:87.24,m:79.31,0.87239945,0.79310346,0.3178773666697983,0.0799999999999999,0.2138644442336223,0.0177930698677448,0.4099358185994999,False,0.4977403932456903,CG_11,CG_11.+,-1.9640763056321322,1.9640763056321322,0.012485008854534104,0.0675149911454658,207318976,207318977,206584272,206584273,0.012485008854534104
25,chr1,206584273,206584274,.,0.3901624746514471,-,m:529,649,m:72,83,m:81.51,m:86.75,0.81510013,0.8674699,1.0,-0.0474698795180723,-0.1437668069645705,-0.0847100611444838,0.372243675073625,False,-4.342945178152237e-11,CG_11,CG_11.-,-0.4376323541695194,0.4376323541695194,0.0038331863188678537,-0.05130306583694015,207318977,207318978,206584273,206584274,0.0038331863188678537
26,chr1,206584304,206584305,.,0.302306289620617,+,m:682,736,m:102,114,m:92.66,m:89.47,0.92663044,0.8947368,1.0,0.04,0.1122557522993674,-0.085016599024262,0.3095281036229969,False,-4.342945178152237e-11,CG_12,CG_12.+,-0.26230628962061703,0.26230628962061703,0.003373600028875533,0.03662639997112447,207319008,207319009,206584304,206584305,0.003373600028875533
27,chr1,206584305,206584306,.,-0.2435374759033379,-,m:530,586,m:69,75,m:90.44,m:92.00,0.9044369,0.92,1.0,-0.02,-0.0550491103706516,-0.1853148665925958,0.295413087333899,False,-4.342945178152237e-11,CG_12,CG_12.-,0.22353747590333792,-0.22353747590333792,0.0005182255208137346,-0.020518225520813733,207319009,207319010,206584305,206584306,0.0005182255208137346
28,chr1,206584395,206584396,.,0.6615919007714979,+,m:594,739,m:88,118,m:80.38,m:74.58,0.8037889,0.7457627,1.0,0.05,0.1391668936545351,-0.0551342152244865,0.3334680025335568,False,-4.342945178152237e-11,CG_13,CG_13.+,-0.6115919007714978,0.6115919007714978,0.005253066352373564,0.04474693364762644,207319099,207319100,206584395,206584396,0.005253066352373564
29,chr1,206584396,206584397,.,1.7346856977770244,-,m:470,598,m:53,78,m:78.60,m:67.95,0.78595316,0.67948717,0.2581795148549314,0.1105128205128205,0.241659110977336,0.0057071746810983,0.4776110472735738,False,0.5880782194474837,CG_13,CG_13.-,-1.624172877264204,1.624172877264204,0.010866549305298035,0.09964627120752247,207319100,207319101,206584396,206584397,0.010866549305298035
30,chr1,206584407,206584408,.,2.808371789299656,+,m:623,717,m:90,116,m:86.89,m:77.59,0.8688982,0.7758621,0.2444086156219962,0.0899999999999999,0.2453699237568751,0.0492227660682686,0.4415170814454816,False,0.6118834887135717,CG_14,CG_14.+,-2.718371789299656,2.718371789299656,0.0164831306222091,0.0735168693777908,207319111,207319112,206584407,206584408,0.0164831306222091
31,chr1,206584408,206584409,.,-0.3408504505450764,-,m:549,633,m:70,81,m:86.73,m:86.42,0.8672986,0.86419755,1.0,0.0058024691358025,0.0090961901580399,-0.2221916669905463,0.2403840473066262,False,-4.342945178152237e-11,CG_14,CG_14.-,0.3466529196808789,-0.3466529196808789,9.169624885415278e-06,0.005793299510917085,207319112,207319113,206584408,206584409,9.169624885415278e-06
32,chr1,206584411,206584412,.,2.638914717544367,+,m:524,600,m:76,98,m:87.33,m:77.55,0.87333333,0.7755102,0.2177722668344394,0.0944897959183673,0.2594503476074679,0.0459064627438138,0.4729942324711219,False,0.6619974279972418,CG_15,CG_15.+,-2.5444249216259993,2.5444249216259993,0.015596680261387644,0.07889311565697965,207319115,207319116,206584411,206584412,0.015596680261387644
33,chr1,206584412,206584413,.,-0.3268496361394,-,m:315,528,m:45,74,m:59.66,m:60.81,0.59659094,0.6081081,1.0,-0.0081081081081081,-0.0235332530318042,-0.2197507289229564,0.2668172349865648,False,-4.342945178152237e-11,CG_15,CG_15.-,0.3187415280312919,-0.3187415280312919,8.240957204813204e-05,-0.008190517680156231,207319116,207319117,206584412,206584413,8.240957204813204e-05
34,chr1,206584946,206584947,.,-0.2961793072995533,+,m:468,659,m:79,109,m:71.02,m:72.48,0.71016693,0.72477067,1.0,-0.01,-0.0324385600776842,-0.1702236361624416,0.23510075631781,False,-4.342945178152237e-11,CG_16,CG_16.+,0.28617930729955326,-0.28617930729955326,0.00024284975778352737,-0.010242849757783527,207319650,207319651,206584946,206584947,0.00024284975778352737
35,chr1,206584947,206584948,.,-0.3426033493545901,-,m:404,572,m:52,74,m:70.63,m:70.27,0.7062937,0.7027027,1.0,0.0072972972972972,0.0078704092930732,-0.2342606353587254,0.2500014539448719,False,-4.342945178152237e-11,CG_16,CG_16.-,0.3499006466518873,-0.3499006466518873,0.0,0.0072972972972972,207319651,207319652,206584947,206584948,0.0
36,chr1,206585234,206585235,.,-0.2901308936523037,+,m:430,601,m:63,86,m:71.55,m:73.26,0.7154742,0.73255813,1.0,-0.0125581395348837,-0.0382224495388485,-0.1877419375354023,0.2641868366130994,False,-4.342945178152237e-11,CG_17,CG_17.+,0.27757275411742,-0.27757275411742,0.00027448973836660055,-0.012832629273250299,207319938,207319939,206585234,206585235,0.00027448973836660055
37,chr1,206585235,206585236,.,-0.2886783234774839,-,m:366,574,m:48,73,m:63.76,m:65.75,0.63763064,0.65753424,1.0,-0.0175342465753424,-0.0416673378154686,-0.2018797018729718,0.285214377503909,False,-4.342945178152237e-11,CG_17,CG_17.-,0.2711440769021415,-0.2711440769021415,0.00028208830797629475,-0.017816334883318692,207319939,207319940,206585235,206585236,0.00028208830797629475
38,chr1,206585379,206585380,.,-0.3256784637111423,+,m:522,674,m:83,106,m:77.45,m:78.30,0.7744807,0.7830189,1.0,-0.01,-0.0205704049941237,-0.1842213706048187,0.2253621805930662,False,-4.342945178152237e-11,CG_18,CG_18.+,0.3156784637111423,-0.3156784637111423,8.853611613897065e-05,-0.01008853611613897,207320083,207320084,206585379,206585380,8.853611613897065e-05
39,chr1,206585380,206585381,.,-0.291315970192727,-,m:429,542,m:55,71,m:79.15,m:77.46,0.7915129,0.7746479,1.0,0.0153521126760564,0.0409267615185813,-0.2064446519721411,0.2882981750093037,False,-4.342945178152237e-11,CG_18,CG_18.-,0.3066680828687834,-0.3066680828687834,0.0002682904601896692,0.015083822215866731,207320084,207320085,206585380,206585381,0.0002682904601896692
40,chr1,206585797,206585798,.,-0.2638153605151956,+,m:422,617,m:63,95,m:68.40,m:66.32,0.6839546,0.6631579,1.0,0.0168421052631579,0.044356154513288,-0.1716587428918459,0.2603710519184219,False,-4.342945178152237e-11,CG_19,CG_19.+,0.2806574657783535,-0.2806574657783535,0.0004121494630565519,0.01642995580010135,207320501,207320502,206585797,206585798,0.0004121494630565519
41,chr1,206585798,206585799,.,5.791905160075316,-,m:268,431,m:21,56,m:62.18,m:37.50,0.6218097,0.375,0.0118601714830653,0.245,0.4987762474951498,0.2203693933468071,0.7771831016434925,True,1.9259090279161561,CG_19,CG_19.-,-5.546905160075316,5.546905160075316,0.032090353181006726,0.21290964681899327,207320502,207320503,206585798,206585799,0.032090353181006726
42,chr1,206585896,206585897,.,9.011586792886304,+,m:509,708,m:54,107,m:71.89,m:50.47,0.71892655,0.5046729,0.0054660293108205,0.2199999999999999,0.4438633983622897,0.2405722928010324,0.647154503923547,True,2.2623280358481352,CG_20,CG_20.+,-8.791586792886303,8.791586792886303,0.0489328957528332,0.1710671042471667,207320600,207320601,206585896,206585897,0.0489328957528332
43,chr1,206585897,206585898,.,8.072237414252129,-,m:450,615,m:37,75,m:73.17,m:49.33,0.73170733,0.49333334,0.0057446362415008,0.2366666666666666,0.49517846151234,0.2554583633816617,0.7348985596430183,True,2.240737458686462,CG_20,CG_20.-,-7.835570747585463,7.835570747585463,0.0440190459677375,0.1926476206989291,207320601,207320602,206585897,206585898,0.0440190459677375
44,chr1,206586020,206586021,.,2.621179747842461,+,m:180,613,m:16,91,m:29.36,m:17.58,0.29363784,0.17582418,0.0801657108796145,0.1141758241758241,0.2799743771050578,0.0597915279505314,0.5001572262595841,False,1.0960113513747245,CG_21,CG_21.+,-2.507003923666637,2.507003923666637,0.015503906497929045,0.09867191767789506,207320724,207320725,206586020,206586021,0.015503906497929045
45,chr1,206586021,206586022,.,2.015935732864591,-,m:177,548,m:12,62,m:32.30,m:19.35,0.3229927,0.19354838,0.1451242030019785,0.1264516129032258,0.2978694301821497,0.0352499819521421,0.5604888784121573,False,0.8382601520207329,CG_21,CG_21.-,-1.8894841199613652,1.8894841199613652,0.012337802127632011,0.11411381077559378,207320725,207320726,206586021,206586022,0.012337802127632011
46,chr1,206586120,206586121,.,4.80642927577702,+,m:120,658,m:7,104,m:18.24,m:6.73,0.18237083,0.067307696,0.0668019818030217,0.1099999999999999,0.3575743892932457,0.1507527575443867,0.5643960210421046,False,1.1752106525427528,CG_22,CG_22.+,-4.69642927577702,4.69642927577702,0.026935210086839568,0.08306478991316034,207320824,207320825,206586120,206586121,0.026935210086839568
47,chr1,206586121,206586122,.,5.260625268738068,-,m:99,583,m:3,75,m:16.98,m:4.00,0.16981132,0.04,0.0091584615611825,0.13,0.4467593277045537,0.206325190914094,0.6871934644950133,True,2.0381774682716713,CG_22,CG_22.-,-5.1306252687380685,5.1306252687380685,0.029311164053667235,0.10068883594633277,207320825,207320826,206586121,206586122,0.029311164053667235
48,chr1,206586163,206586164,.,40.89324487648088,+,m:327,572,m:8,90,m:57.17,m:8.89,0.57167834,0.08888889,2.1941e-12,0.481111111111111,1.1091567180086708,0.886898505821571,1.3314149301957705,True,9.990574176719974,CG_23,CG_23.+,-40.41213376536977,40.41213376536977,0.21570969071952992,0.2654014203915811,207320867,207320868,206586163,206586164,0.21570969071952992
49,chr1,206586164,206586165,.,39.31028598634976,-,m:279,513,m:1,62,m:54.39,m:1.61,0.54385966,0.016129032,1.045e-13,0.5238709677419355,1.4039404842539578,1.1404120473462536,1.667468921161662,True,9.999546399231555,CG_23,CG_23.-,-38.786415018607826,38.786415018607826,0.20742904202905435,0.3164419257128812,207320868,207320869,206586164,206586165,0.20742904202905435
50,chr1,206586168,206586169,.,22.937076565432506,+,m:187,370,m:6,67,m:50.54,m:8.96,0.5054054,0.08955224,1.74222514e-08,0.4204477611940299,0.9737884445687498,0.7135625284573295,1.23401436068017,True,7.756410092929471,CG_24,CG_24.+,-22.516628804238476,22.516628804238476,0.1217788106835199,0.29866895051051,207320872,207320873,206586168,206586169,0.1217788106835199
51,chr1,206586169,206586170,.,9.268792113800728,-,m:66,188,m:1,34,m:35.11,m:2.94,0.35106382,0.029411765,0.0001189232115985,0.3205882352941176,0.923632080527027,0.5583686487944914,1.288895512259563,True,3.9247330057155856,CG_24,CG_24.-,-8.948203878506611,8.948203878506611,0.05027836777809658,0.27030986751602104,207320873,207320874,206586169,206586170,0.05027836777809658
52,chr1,206586173,206586174,.,61.89184797771662,+,m:351,545,m:7,99,m:64.40,m:7.07,0.6440367,0.07070707,0.0,0.5692929292929293,1.3247192541751942,1.110590408277923,1.5388481000724654,True,10.0,CG_25,CG_25.+,-61.322555048423695,61.322555048423695,0.32555591373651627,0.24373701555641303,207320877,207320878,206586173,206586174,0.32555591373651627
53,chr1,206586174,206586175,.,21.84563632020678,-,m:108,198,m:2,44,m:54.55,m:4.55,0.54545456,0.045454547,2.0456102e-09,0.5045454545454546,1.232131464824296,0.9054708007342872,1.558792128914305,True,8.668449174898337,CG_25,CG_25.-,-21.341090865661325,21.341090865661325,0.11606935524932846,0.38847609929612614,207320878,207320879,206586174,206586175,0.11606935524932846
54,chr1,206586175,206586176,.,62.87652893207672,+,m:311,510,m:4,98,m:60.98,m:4.08,0.6098039,0.040816326,0.0,0.5691836734693877,1.385347319707097,1.1691741678304648,1.601520471583729,True,10.0,CG_26,CG_26.+,-62.30734525860733,62.30734525860733,0.33070689845639284,0.23847677501299486,207320879,207320880,206586175,206586176,0.33070689845639284
55,chr1,206586176,206586177,.,25.303625769296616,-,m:123,258,m:1,53,m:47.67,m:1.89,0.47674417,0.018867925,2.848318e-10,0.4611320754716981,1.2486754389687182,0.953091727676224,1.5442591502612124,True,9.414729047876685,CG_26,CG_26.-,-24.842493693824917,24.842493693824917,0.13415851472264384,0.32697356074905426,207320880,207320881,206586176,206586177,0.13415851472264384
56,chr1,206586177,206586178,.,60.76511384252973,+,m:343,557,m:6,101,m:61.58,m:5.94,0.61579895,0.05940594,0.0,0.56,1.3120893855378826,1.1001201891411656,1.5240585819345995,True,10.0,CG_27,CG_27.+,-60.20511384252973,60.20511384252973,0.31966183171125495,0.2403381682887451,207320881,207320882,206586177,206586178,0.31966183171125495
57,chr1,206586178,206586179,.,30.17387188734051,-,m:189,382,m:3,69,m:49.48,m:4.35,0.4947644,0.04347826,1.195818e-10,0.4465217391304348,1.1402134285313434,0.8838357946292675,1.3965910624334192,True,9.658403659154228,CG_27,CG_27.-,-29.727350148210075,29.727350148210075,0.15963535899895567,0.28688638013147916,207320882,207320883,206586178,206586179,0.15963535899895567
58,chr1,206586179,206586180,.,64.11817272655975,+,m:405,599,m:12,109,m:67.61,m:11.01,0.6761269,0.110091746,0.0,0.5700000000000001,1.2543508113411022,1.0502531352758175,1.4584484874063868,True,10.0,CG_28,CG_28.+,-63.54817272655975,63.54817272655975,0.33720208675529517,0.2327979132447049,207320883,207320884,206586179,206586180,0.33720208675529517
59,chr1,206586180,206586181,.,42.97624730848497,-,m:272,501,m:2,74,m:54.29,m:2.70,0.54291415,0.027027028,2.57e-14,0.5129729729729731,1.3264329987417849,1.0823445144548545,1.5705214830287153,True,9.999888400658053,CG_28,CG_28.-,-42.463274335512,42.463274335512,0.22660612742952144,0.2863668455434516,207320884,207320885,206586180,206586181,0.22660612742952144
60,chr1,206586181,206586182,.,47.040603829345685,+,m:428,602,m:18,95,m:71.10,m:18.95,0.7109634,0.18947369,5.598e-13,0.5205263157894736,1.1056545835782192,0.8892809034075401,1.3220282637488985,True,9.99757559907491,CG_29,CG_29.+,-46.52007751355621,46.52007751355621,0.24786726611853904,0.2726590496709346,207320885,207320886,206586181,206586182,0.24786726611853904
61,chr1,206586182,206586183,.,48.909895333023314,-,m:328,548,m:4,80,m:59.85,m:5.00,0.5985401,0.05,1.4e-15,0.5499999999999999,1.3181483810218808,1.083567485358342,1.5527292766854195,True,9.999993919919813,CG_29,CG_29.-,-48.35989533302332,48.35989533302332,0.2576457552116848,0.2923542447883151,207320886,207320887,206586182,206586183,0.2576457552116848
62,chr1,206586183,206586184,.,43.05714488455908,+,m:346,481,m:14,80,m:71.93,m:17.50,0.7193347,0.175,4.903e-13,0.5449999999999999,1.161701962047331,0.9250489753066172,1.398354948788045,True,9.997875857246328,CG_30,CG_30.+,-42.51214488455908,42.51214488455908,0.22702931239759425,0.31797068760240565,207320887,207320888,206586183,206586184,0.22702931239759425
63,chr1,206586184,206586185,.,44.12481389585798,-,m:279,520,m:2,77,m:53.65,m:2.60,0.5365385,0.025974026,8.9e-15,0.514025974025974,1.3201973724191216,1.0808722872264964,1.5595224576117468,True,9.999961349511032,CG_30,CG_30.-,-43.61078792183201,43.61078792183201,0.23261441764283614,0.2814115563831379,207320888,207320889,206586184,206586185,0.23261441764283614
64,chr1,206586185,206586186,.,24.788924780266,+,m:198,256,m:7,38,m:77.34,m:18.42,0.7734375,0.18421052,1.3148593e-09,0.5857894736842105,1.262215116140883,0.92148542838892,1.602944803892846,True,8.849286746197496,CG_31,CG_31.+,-24.20313530658179,24.20313530658179,0.1314660518309197,0.45432342185329083,207320889,207320890,206586185,206586186,0.1314660518309197
65,chr1,206586186,206586187,.,28.98608818504852,-,m:233,397,m:3,51,m:58.69,m:5.88,0.5869018,0.05882353,6.83826e-11,0.5311764705882352,1.255529714369016,0.9639839363746856,1.5470754923633463,True,9.773702788812692,CG_31,CG_31.-,-28.454911714460284,28.454911714460284,0.15342191933209376,0.3777545512561415,207320890,207320891,206586186,206586187,0.15342191933209376
66,chr1,206586187,206586188,.,3.4129530394807404,+,m:151,187,m:4,10,m:80.75,m:40.00,0.80748665,0.4,0.0311547231097942,0.41,0.8637100234144095,0.227558750046287,1.499861296782532,True,1.5064761028265847,CG_32,CG_32.+,-3.00295303948074,3.00295303948074,0.01964576798999532,0.39035423201000463,207320891,207320892,206586187,206586188,0.01964576798999532
67,chr1,206586188,206586189,.,17.01234684600638,-,m:188,359,m:2,36,m:52.37,m:5.56,0.5236769,0.055555556,4.054743428e-07,0.4644444444444444,1.1422855352083556,0.7996375644552774,1.484933505961434,True,6.391929526881889,CG_32,CG_32.-,-16.547902401561934,16.547902401561934,0.09078583562999598,0.3736586088144484,207320892,207320893,206586188,206586189,0.09078583562999598
68,chr1,206586227,206586228,.,50.37146556889422,+,m:341,663,m:3,97,m:51.43,m:3.09,0.51432884,0.030927835,4.1e-15,0.4790721649484536,1.2458929675641288,1.032827898181392,1.4589580369468658,True,9.999982194291256,CG_33,CG_33.+,-49.89239340394577,49.89239340394577,0.2652914052251858,0.21378075972326782,207320931,207320932,206586227,206586228,0.2652914052251858
69,chr1,206586228,206586229,.,41.57705336445906,-,m:301,616,m:1,76,m:48.86,m:1.32,0.48863637,0.013157895,5.44e-14,0.4768421052631579,1.3181452768820314,1.0798562816519,1.556434272112163,True,9.999763808040235,CG_33,CG_33.-,-41.1002112591959,41.1002112591959,0.2192867753145971,0.2575553299485608,207320932,207320933,206586228,206586229,0.2192867753145971
70,chr1,206586286,206586287,.,89.61213799806603,+,m:434,644,m:2,102,m:67.39,m:1.96,0.67391306,0.019607844,0.0,0.65,1.6450683659185463,1.4361991265462133,1.8539376052908796,True,10.0,CG_34,CG_34.+,-88.96213799806603,88.96213799806603,0.4705640909467256,0.17943590905327444,207320990,207320991,206586286,206586287,0.4705640909467256
