chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206584151,206584152,.,-0.3138911178616581,+,m:1536,1591,m:683,709,m:96.54,m:96.33,0.96543056,0.96332866,1.0,0.01,0.0113418655948369,-0.0771602804084616,0.0998440115981355
chr1,206584152,206584153,.,-0.3229911019175233,-,m:1241,1293,m:635,663,m:95.98,m:95.78,0.95978343,0.9577677,1.0,0.0,0.0101396706546705,-0.083482022175723,0.1037613634850641
chr1,206584176,206584177,.,-0.3442858434386835,+,m:1621,1664,m:725,744,m:97.42,m:97.45,0.97415864,0.9744624,1.0,0.0,-0.0019199283164526,-0.0845197622539357,0.0883596188868409
chr1,206584177,206584178,.,0.6636963601604293,-,m:1259,1334,m:665,694,m:94.38,m:95.82,0.9437781,0.95821327,1.0,-0.02,-0.0670448322588388,-0.0246879184132124,0.1587775829308901
chr1,206584178,206584179,.,0.7498172562845866,+,m:1721,1767,m:764,777,m:97.40,m:98.33,0.9739672,0.983269,1.0,-0.01,-0.0646866799788599,-0.0196813406844933,0.1490547006422131
chr1,206584179,206584180,.,0.9169112264225988,-,m:1013,1197,m:546,625,m:84.63,m:87.36,0.84628236,0.8736,1.0,-0.02,-0.078800556882641,-0.0179236536025033,0.1755247673677855
chr1,206584201,206584202,.,0.2406350374862995,+,m:1209,1300,m:533,565,m:93.00,m:94.34,0.93,0.94336283,1.0,-0.0099999999999998,-0.0549438628039613,-0.0438185312746121,0.1537062568825348
chr1,206584202,206584203,.,-0.3124347128650697,-,m:1401,1430,m:735,749,m:97.97,m:98.13,0.9797203,0.9813084,1.0,0.0,-0.0114916958502298,-0.0769114619659253,0.0998948536663849
chr1,206584227,206584228,.,0.0212580855618398,+,m:1515,1586,m:676,702,m:95.52,m:96.30,0.9552333,0.962963,1.0,0.0,-0.0390691042431678,-0.0497805932550787,0.1279188017414145
chr1,206584228,206584229,.,0.2901256137524797,-,m:1272,1293,m:683,690,m:98.38,m:98.99,0.9837587,0.98985505,1.0,-0.01,-0.0537913966657677,-0.0386115116008613,0.1461943049323967
chr1,206584272,206584273,.,0.0865719765038193,+,m:1571,1724,m:702,761,m:91.13,m:92.25,0.9112529,0.92247045,1.0,-0.01,-0.0406517705383535,-0.0446484842570626,0.1259520253337697
chr1,206584273,206584274,.,-0.3260369640424869,-,m:1244,1421,m:636,724,m:87.54,m:87.85,0.8754398,0.878453,1.0,0.0,-0.0091727787289896,-0.0803215298766806,0.09866708733466
chr1,206584304,206584305,.,-0.3450721646931924,+,m:1708,1767,m:747,773,m:96.66,m:96.64,0.9666101,0.9663648,1.0,0.0,0.0013628521053381,-0.083156649534596,0.0858823537452723
chr1,206584305,206584306,.,-0.2087514112786266,-,m:1194,1281,m:610,659,m:93.21,m:92.56,0.9320843,0.92564493,1.0,0.0,0.0250571592859287,-0.0689003907258047,0.1190147092976622
chr1,206584395,206584396,.,-0.3077128037721195,+,m:1693,1790,m:746,791,m:94.58,m:94.31,0.9458101,0.94311,1.0,0.01,0.0117900228422032,-0.0718910686083877,0.0954711142927941
chr1,206584396,206584397,.,-0.1194839644763305,-,m:1244,1346,m:661,709,m:92.42,m:93.23,0.9242199,0.932299,1.0,-0.01,-0.0313192301099523,-0.0596319537896926,0.1222704140095972
chr1,206584407,206584408,.,-0.2989111489473544,+,m:1607,1708,m:708,750,m:94.09,m:94.40,0.94086653,0.944,1.0,0.0,-0.0134540793256947,-0.0724006978532977,0.0993088565046872
chr1,206584408,206584409,.,-0.2194226277588313,-,m:1413,1450,m:732,754,m:97.45,m:97.08,0.9744828,0.9708223,1.0,0.0,0.0224565031850505,-0.0655438088430847,0.1104568152131857
chr1,206584411,206584412,.,-0.2802140849521493,+,m:1591,1662,m:705,739,m:95.73,m:95.40,0.9572804,0.9539919,1.0,0.01,0.0159738780694871,-0.0706836790575136,0.1026314351964878
chr1,206584412,206584413,.,3.7615725535965794,-,m:1091,1202,m:598,633,m:90.77,m:94.47,0.9076539,0.94470775,1.0,-0.0299999999999999,-0.1428041924192493,0.0465516884161855,0.2390566964223131
chr1,206584946,206584947,.,3.5270779507063708,+,m:1184,1348,m:599,652,m:87.83,m:91.87,0.8783383,0.91871166,1.0,-0.04,-0.1343369654051605,0.0408406825548551,0.2278332482554658
chr1,206584947,206584948,.,3.8040739106759247,-,m:975,1083,m:553,588,m:90.03,m:94.05,0.900277,0.9404762,1.0,-0.0399999999999999,-0.1496518333949459,0.0492519000192263,0.2500517667706655
chr1,206585234,206585235,.,-0.0985810487045455,+,m:1154,1276,m:522,584,m:90.44,m:89.38,0.9043887,0.8938356,1.0,0.01,0.0350504829819255,-0.0628698321294691,0.1329707980933203
chr1,206585235,206585236,.,0.715439781148234,-,m:900,1109,m:488,581,m:81.15,m:83.99,0.8115419,0.83993113,1.0,-0.0299999999999999,-0.0748955182492614,-0.0254822658316593,0.1752733023301822
chr1,206585379,206585380,.,4.43642317931517,+,m:1229,1393,m:600,648,m:88.23,m:92.59,0.8822685,0.9259259,1.0,-0.05,-0.1491879785683783,0.0559899915297842,0.2423859656069723
chr1,206585380,206585381,.,-0.3277934536263274,-,m:938,988,m:511,537,m:94.94,m:95.16,0.94939274,0.95158285,1.0,0.0,-0.0100963135444174,-0.0949830413079873,0.1151756683968222
chr1,206585797,206585798,.,4.544664112033843,+,m:1140,1379,m:483,630,m:82.67,m:76.67,0.826686,0.76666665,0.5258871377698753,0.0599999999999999,0.1494939883101609,0.0552430567092472,0.2437449199110745
chr1,206585798,206585799,.,0.6504323411370478,-,m:490,750,m:232,380,m:65.33,m:61.05,0.6533333,0.6105263,1.0,0.04,0.0887952302711738,-0.034618898798314,0.2122093593406617
chr1,206585896,206585897,.,0.8507228904745716,+,m:1498,1706,m:688,765,m:87.81,m:89.93,0.8780774,0.8993464,1.0,-0.02,-0.0677027651736712,-0.0175805811477436,0.1529861114950861
chr1,206585897,206585898,.,-0.3172045804485606,-,m:1192,1332,m:624,700,m:89.49,m:89.14,0.8948949,0.8914286,1.0,0.0,0.0112215297448168,-0.0802758822890299,0.1027189417786636
chr1,206586020,206586021,.,19.58773148138016,+,m:805,1372,m:263,607,m:58.67,m:43.33,0.5867347,0.4332784,0.075791163679989,0.1599999999999999,0.3081938403740003,0.2126506834903244,0.4037369972576762
chr1,206586021,206586022,.,20.95561502645569,-,m:736,1145,m:277,579,m:64.28,m:47.84,0.6427948,0.47841105,0.0795541922433463,0.16,0.3328128996172417,0.2328647641965035,0.4327610350379798
chr1,206586120,206586121,.,19.927760338155167,+,m:488,1512,m:131,678,m:32.28,m:19.32,0.3227513,0.19321534,0.0802139425048854,0.13,0.2981964000386973,0.2076065781198723,0.3887862219575222
chr1,206586121,206586122,.,4.273862032012403,-,m:260,1081,m:108,608,m:24.05,m:17.76,0.24051803,0.17763157,1.0,0.06,0.1550405456733481,0.0556835892980509,0.2543975020486453
chr1,206586163,206586164,.,124.26432756797476,+,m:909,1246,m:188,559,m:72.95,m:33.63,0.7295345,0.33631486,1.427040905e-07,0.3899999999999999,0.8104661355356844,0.7106911280507119,0.9102411430206568
chr1,206586164,206586165,.,156.53113203898238,-,m:797,1047,m:168,548,m:76.12,m:30.66,0.76122254,0.30656934,6.146904e-10,0.45,0.946941448376024,0.8436023151198747,1.0502805816321736
chr1,206586168,206586169,.,134.362987817653,+,m:769,1124,m:150,562,m:68.42,m:26.69,0.6841637,0.2669039,2.68595624e-08,0.41,0.8621909914915,0.7609338733722084,0.9634481096107916
chr1,206586169,206586170,.,54.82124038428447,-,m:310,541,m:64,306,m:57.30,m:20.92,0.57301295,0.20915033,8.04098078e-07,0.36,0.7673662123535189,0.6271718820464404,0.9075605426605974
chr1,206586173,206586174,.,217.1646172923938,+,m:903,1146,m:158,578,m:78.80,m:27.34,0.7879581,0.2733564,3.541e-13,0.52,1.084174099989911,0.9841831962290514,1.1841650037507705
chr1,206586174,206586175,.,72.65407042008815,-,m:380,467,m:78,225,m:81.37,m:34.67,0.8137045,0.34666666,1.274669e-10,0.4600000000000001,0.9899103047673812,0.8308537984557852,1.148966811078977
chr1,206586175,206586176,.,233.8212901975462,+,m:940,1226,m:154,620,m:76.67,m:24.84,0.76672107,0.2483871,3.99e-13,0.52,1.0899925117983764,0.9934045816135848,1.186580441983168
chr1,206586176,206586177,.,149.33015641919542,-,m:489,629,m:76,349,m:77.74,m:21.78,0.77742445,0.21776505,3.1e-15,0.56,1.187972269795493,1.057150662026916,1.3187938775640702
chr1,206586177,206586178,.,244.01900758998815,+,m:1017,1324,m:162,643,m:76.81,m:25.19,0.7681269,0.251944,3.99e-13,0.52,1.085107579832301,0.9908967580737268,1.179318401590876
chr1,206586178,206586179,.,200.0338108445808,-,m:663,885,m:122,553,m:74.92,m:22.06,0.74915254,0.22061484,1.212e-13,0.53,1.1145450725165635,1.0083037830772257,1.2207863619559016
chr1,206586179,206586180,.,232.09876434074067,+,m:1189,1417,m:213,610,m:83.91,m:34.92,0.83909667,0.34918034,3.4542e-12,0.49,1.0517129861951775,0.95680011251646,1.1466258598738952
chr1,206586180,206586181,.,236.18777131392835,-,m:776,1040,m:140,648,m:74.62,m:21.60,0.74615383,0.21604939,1.212e-13,0.53,1.1186927256321535,1.0206015048377175,1.2167839464265895
chr1,206586181,206586182,.,178.67456970874946,+,m:1217,1397,m:239,541,m:87.12,m:44.18,0.87115246,0.4417745,3.742042e-10,0.43,0.9532195368715756,0.8539700793281734,1.052468994414978
chr1,206586182,206586183,.,250.9980095851438,-,m:858,1137,m:151,674,m:75.46,m:22.40,0.7546174,0.2240356,1.212e-13,0.53,1.1189708910679226,1.0236919030900908,1.2142498790457543
chr1,206586183,206586184,.,119.38236905143322,+,m:1078,1227,m:232,455,m:87.86,m:50.99,0.8785656,0.50989014,3.83340727e-08,0.37,0.8391288341547394,0.731548445961131,0.9467092223483478
chr1,206586184,206586185,.,226.9614915691368,-,m:842,1129,m:157,663,m:74.58,m:23.68,0.74579275,0.23680241,1.2699e-12,0.51,1.068264686046852,0.972365845036292,1.1641635270574122
chr1,206586185,206586186,.,102.78943037923976,+,m:837,918,m:160,308,m:91.18,m:51.95,0.9117647,0.5194805,1.875018e-09,0.39,0.928633918111168,0.7995724422029726,1.0576953940193634
chr1,206586186,206586187,.,231.54920863952657,-,m:775,1005,m:131,580,m:77.11,m:22.59,0.7711443,0.22586207,3.77e-14,0.54,1.1534597579249115,1.0512562748701082,1.2556632409797153
chr1,206586187,206586188,.,40.20423583128809,+,m:769,837,m:157,234,m:91.88,m:67.09,0.91875744,0.67094016,3.81005360936e-05,0.25,0.643802129676111,0.4988674988151561,0.7887367605370659
chr1,206586188,206586189,.,184.3189240726856,-,m:652,862,m:109,484,m:75.64,m:22.52,0.7563805,0.22520661,1.25e-13,0.53,1.1202671997049665,1.0089417886894714,1.2315926107204616
chr1,206586227,206586228,.,208.6345341758747,+,m:1045,1476,m:143,622,m:70.80,m:22.99,0.7079946,0.22990353,2.99739e-11,0.48,0.9996966285844407,0.9060024815496908,1.093390775619191
chr1,206586228,206586229,.,228.18989178133097,-,m:942,1309,m:160,697,m:71.96,m:22.96,0.7196333,0.22955523,1.06534e-11,0.49,1.0262764282419945,0.934373924540794,1.118178931943195
chr1,206586286,206586287,.,238.4862784618936,+,m:873,1352,m:90,636,m:64.57,m:14.15,0.64571005,0.14150943,2.403e-13,0.51,1.0951730178559007,1.0009321281738417,1.1894139075379595
chr1,206586287,206586288,.,201.9558915726334,-,m:615,936,m:72,533,m:65.71,m:13.51,0.65705127,0.13508442,8.28e-14,0.52,1.1375861334979822,1.0312312441634208,1.2439410228325436
chr1,206586303,206586304,.,48.56526399298036,+,m:387,1142,m:66,544,m:33.89,m:12.13,0.33887917,0.121323526,0.0009867237338718,0.22,0.5311533735870385,0.4290489931585032,0.6332577540155737
chr1,206586304,206586305,.,44.5322397260345,-,m:175,585,m:22,365,m:29.91,m:6.03,0.2991453,0.06027397,2.95936008723e-05,0.24,0.6613271117962316,0.5305940211538036,0.7920602024386596
chr1,206586327,206586328,.,260.2103078631389,+,m:779,1200,m:47,529,m:64.92,m:8.88,0.64916664,0.08884688,0.0,0.56,1.2683980076720058,1.166109432625548,1.3706865827184638
chr1,206586328,206586329,.,323.2492584613442,-,m:656,1108,m:12,576,m:59.21,m:2.08,0.59205776,0.020833334,0.0,0.57,1.466281260508142,1.36560246463842,1.5669600563778645
chr1,206586422,206586423,.,326.7930615459859,+,m:751,1440,m:12,678,m:52.15,m:1.77,0.52152777,0.017699115,0.0,0.5,1.3469979302070654,1.2557096604036913,1.4382862000104395
chr1,206586423,206586424,.,312.60496786559315,-,m:715,1336,m:21,695,m:53.52,m:3.02,0.5351796,0.030215828,0.0,0.51,1.2917847090899708,1.2001188904476885,1.3834505277322533
chr1,206586453,206586454,.,51.73761927018632,+,m:283,1564,m:27,717,m:18.09,m:3.77,0.18094629,0.037656903,0.0025523603306541,0.1399999999999999,0.4881728554791159,0.3997768212380553,0.5765688897201765
chr1,206586454,206586455,.,64.53547496054625,-,m:179,1132,m:7,665,m:15.81,m:1.05,0.1581272,0.010526316,0.0002910784780156,0.15,0.6123556564629226,0.5165947841568209,0.7081165287690242
chr1,206586494,206586495,.,434.5571828364623,+,m:702,1102,m:5,659,m:63.70,m:0.76,0.63702357,0.0075872536,0.0,0.63,1.6739643580752046,1.5774494804289636,1.7704792357214456
chr1,206586495,206586496,.,385.4288921691559,-,m:735,1099,m:28,652,m:66.88,m:4.29,0.6687898,0.042944785,0.0,0.63,1.4976528872795127,1.4007652154792951,1.59454055907973
chr1,206586496,206586497,.,426.348453377474,+,m:763,1147,m:6,588,m:66.52,m:1.02,0.6652136,0.010204081,0.0,0.66,1.7051767737976744,1.6057673724157038,1.804586175179645
chr1,206586497,206586498,.,252.39757884295523,-,m:617,776,m:65,435,m:79.51,m:14.94,0.7951031,0.14942528,0.0,0.65,1.4083224829426029,1.290928814674208,1.5257161512109978
chr1,206586508,206586509,.,502.69570737622325,+,m:1027,1379,m:37,686,m:74.47,m:5.39,0.7447426,0.05393586,0.0,0.69,1.6135335664085626,1.521961307381818,1.7051058254353073
chr1,206586509,206586510,.,616.2134819668981,-,m:792,975,m:6,643,m:81.23,m:0.93,0.8123077,0.00933126,0.0,0.8,2.051936690469127,1.9523664501454343,2.15150693079282
chr1,206586510,206586511,.,634.259122458976,+,m:1171,1547,m:22,752,m:75.69,m:2.93,0.75694895,0.02925532,0.0,0.73,1.766744715640134,1.6796155611718635,1.8538738701084043
chr1,206586511,206586512,.,573.3525976525202,-,m:764,996,m:7,675,m:76.71,m:1.04,0.76706827,0.01037037,0.0,0.76,1.9302586692689312,1.832545126344264,2.0279722121935984
chr1,206586518,206586519,.,452.3530188009254,+,m:1106,1434,m:54,621,m:77.13,m:8.70,0.7712692,0.08695652,0.0,0.68,1.5455842377535869,1.4514313535525287,1.639737121954645
chr1,206586519,206586520,.,608.4020889701983,-,m:965,1275,m:6,673,m:75.69,m:0.89,0.75686276,0.008915304,0.0,0.75,1.9211943208251945,1.8278087145175543,2.0145799271328344
chr1,206586536,206586537,.,194.3378290697865,+,m:618,1209,m:43,599,m:51.12,m:7.18,0.5111663,0.07178631,5.9395e-12,0.44,1.050643756822438,0.9527126320704108,1.1485748815744652
chr1,206586537,206586538,.,324.77436817638363,-,m:677,1063,m:21,564,m:63.69,m:3.72,0.63687676,0.03723404,0.0,0.6,1.4597313690356255,1.3576290319051665,1.5618337061660847
chr1,206586546,206586547,.,212.2621464136032,+,m:623,1375,m:27,653,m:45.31,m:4.13,0.4530909,0.041347627,5.936e-12,0.41,1.0673016214749849,0.9741534944753254,1.1604497484746443
chr1,206586547,206586548,.,333.63526251063604,-,m:521,1025,m:0,666,m:50.83,m:0.00,0.5082927,0.0,0.0,0.51,1.5873824372916294,1.489833880714176,1.6849309938690828
chr1,206586578,206586579,.,366.7980655980568,+,m:884,1380,m:38,677,m:64.06,m:5.61,0.6405797,0.056129985,0.0,0.5800000000000001,1.377414426723642,1.28544756659931,1.4693812868479736
chr1,206586579,206586580,.,212.15852826941227,-,m:417,888,m:18,626,m:46.96,m:2.88,0.4695946,0.028753994,1.018e-13,0.4399999999999999,1.1691612579492876,1.0668749791606296,1.2714475367379456
chr1,206586580,206586581,.,315.5275206841311,+,m:529,957,m:9,642,m:55.28,m:1.40,0.55276906,0.014018691,0.0,0.54,1.4391734634030713,1.339185242741403,1.5391616840647395
chr1,206586581,206586582,.,135.24758613286303,-,m:376,730,m:37,465,m:51.51,m:7.96,0.5150685,0.07956989,1.17046e-11,0.44,1.029012082548289,0.9127216094989076,1.14530255559767
chr1,206586591,206586592,.,283.0407195562932,+,m:767,1034,m:40,430,m:74.18,m:9.30,0.7417795,0.093023255,0.0,0.65,1.4556416354658666,1.3431748888623694,1.5681083820693638
chr1,206586592,206586593,.,496.2838390224374,-,m:862,1165,m:17,628,m:73.99,m:2.71,0.7399142,0.027070064,0.0,0.71,1.7406927468218436,1.6436651106037146,1.8377203830399729
chr1,206586599,206586600,.,159.7554410215021,+,m:350,1163,m:4,653,m:30.09,m:0.61,0.30094582,0.0061255745,2.7548567e-09,0.29,1.004650149652793,0.9088073337232554,1.1004929655823308
chr1,206586600,206586601,.,125.9192388468814,-,m:300,1170,m:6,662,m:25.64,m:0.91,0.25641027,0.009063444,7.64738642e-08,0.25,0.8712461948872547,0.7759251267879604,0.966567262986549
chr1,206586607,206586608,.,256.53744485335983,+,m:912,1551,m:70,686,m:58.80,m:10.20,0.58800775,0.10204082,3.226e-13,0.49,1.0974602840593697,1.007590618335188,1.1873299497835512
chr1,206586608,206586609,.,328.0124320761329,-,m:643,1140,m:16,665,m:56.40,m:2.41,0.56403506,0.02406015,0.0,0.54,1.3877347752031002,1.2920983254286431,1.483371224977557
chr1,206586611,206586612,.,323.4624102293801,+,m:685,1323,m:9,669,m:51.78,m:1.35,0.51776266,0.013452915,0.0,0.51,1.373832431862935,1.280850240530097,1.4668146231957724
chr1,206586612,206586613,.,134.2938469172136,-,m:332,825,m:21,537,m:40.24,m:3.91,0.40242425,0.039106146,5.271393e-10,0.36,0.9762546938976456,0.8675814758401423,1.0849279119551487
chr1,206586627,206586628,.,323.3343835387418,+,m:839,1362,m:39,650,m:61.60,m:6.00,0.6160059,0.06,0.0,0.56,1.3100076114612005,1.2165710501252835,1.4034441727971174
chr1,206586628,206586629,.,255.85918364482723,-,m:556,1083,m:18,619,m:51.34,m:2.91,0.51338875,0.02907916,1.7e-15,0.48,1.2548498510934425,1.1560927538967498,1.3536069482901352
chr1,206586655,206586656,.,465.5493638545336,+,m:1143,1417,m:62,602,m:80.66,m:10.30,0.8066337,0.10299003,0.0,0.7100000000000001,1.5775842562171984,1.4822315376134676,1.6729369748209293
chr1,206586656,206586657,.,659.2726017908863,-,m:988,1202,m:10,645,m:82.20,m:1.55,0.82196337,0.015503876,0.0,0.7999999999999999,2.0207388461523164,1.9250746453689935,2.116403046935639
chr1,206586666,206586667,.,474.1204282138988,+,m:1004,1378,m:26,626,m:72.86,m:4.15,0.72859216,0.041533545,0.0,0.69,1.6351518503041398,1.5406837517010643,1.7296199489072153
chr1,206586667,206586668,.,601.9536473210092,-,m:914,1169,m:3,613,m:78.19,m:0.49,0.7818648,0.004893964,0.0,0.78,2.0296626132318263,1.9319243881457364,2.127400838317916
chr1,206586678,206586679,.,1056.1332542956416,+,m:1493,1584,m:3,656,m:94.26,m:0.46,0.9425505,0.0045731706,0.0,0.94,2.52215348416375,2.431153232815076,2.6131537355124244
chr1,206586679,206586680,.,1070.115805856271,-,m:1250,1287,m:7,671,m:97.13,m:1.04,0.97125095,0.010432191,0.0,0.96,2.596202474773919,2.5028762063589305,2.689528743188908
chr1,206586683,206586684,.,986.5733603943077,+,m:1394,1449,m:19,632,m:96.20,m:3.01,0.9620428,0.030063292,0.0,0.93,2.4008955911574623,2.3074645046556133,2.494326677659312
chr1,206586684,206586685,.,851.010468772507,-,m:1092,1169,m:15,638,m:93.41,m:2.35,0.93413174,0.023510972,0.0,0.91,2.3146072168442124,2.218133375281555,2.41108105840687
chr1,206586718,206586719,.,318.2933284348637,+,m:729,1354,m:15,656,m:53.84,m:2.29,0.5384047,0.022865854,0.0,0.52,1.344087692852108,1.2508514277878386,1.4373239579163772
chr1,206586719,206586720,.,303.44951989930087,-,m:630,1190,m:14,657,m:52.94,m:2.13,0.5294118,0.02130898,0.0,0.51,1.336655032209888,1.241391786717573,1.431918277702203
chr1,206586769,206586770,.,225.7649293318432,+,m:648,1169,m:36,566,m:55.43,m:6.36,0.5543199,0.06360424,1.89e-14,0.49,1.1697473092533506,1.069382292967017,1.2701123255396842
chr1,206586770,206586771,.,181.87532841568785,-,m:438,1200,m:11,651,m:36.50,m:1.69,0.365,0.016897082,1.095825e-10,0.35,1.0366879924020198,0.941283201707654,1.1320927830963856
chr1,206586802,206586803,.,277.1031044378451,+,m:738,1092,m:51,547,m:67.58,m:9.32,0.67582417,0.093235835,0.0,0.5900000000000001,1.309525299230291,1.2068578941284942,1.412192704332088
chr1,206586803,206586804,.,448.3657619566602,-,m:786,1160,m:11,636,m:67.76,m:1.73,0.6775862,0.017295597,0.0,0.66,1.6701051955866957,1.5734013589310634,1.766809032242328
chr1,206586817,206586818,.,429.0005561814428,+,m:757,862,m:54,501,m:87.82,m:10.78,0.8781903,0.10778443,0.0,0.77,1.7595404765946885,1.6494312979385,1.8696496552508768
chr1,206586818,206586819,.,650.1151322989745,-,m:807,857,m:18,511,m:94.17,m:3.52,0.94165695,0.03522505,0.0,0.8999999999999999,2.2760751306822358,2.166530706036107,2.3856195553283635
chr1,206586822,206586823,.,1129.52622091801,+,m:1563,1637,m:8,697,m:95.48,m:1.15,0.95479536,0.011477762,0.0,0.94,2.498413656325454,2.409767932994537,2.587059379656372
chr1,206586823,206586824,.,845.2543330928625,-,m:1082,1138,m:13,586,m:95.08,m:2.22,0.9507909,0.022184301,0.0,0.93,2.3952079085474414,2.2955534387817305,2.4948623783131523
chr1,206586829,206586830,.,1011.84455696427,+,m:1466,1541,m:28,703,m:95.13,m:3.98,0.9513303,0.039829303,0.0,0.91,2.294864828018296,2.205661607216552,2.38406804882004
chr1,206586830,206586831,.,928.5308157574772,-,m:1240,1310,m:20,664,m:94.66,m:3.01,0.9465649,0.030120483,0.0,0.92,2.326180793252748,2.2328119501478603,2.4195496363576354
chr1,206586832,206586833,.,1083.05462688611,+,m:1532,1583,m:18,664,m:96.78,m:2.71,0.9677827,0.027108435,0.0,0.94,2.4498538788867057,2.35923365514601,2.5404741026274014
chr1,206586833,206586834,.,400.1343167040027,-,m:790,862,m:44,378,m:91.65,m:11.64,0.9164733,0.11640212,0.0,0.8,1.8588693056788417,1.7379600908908828,1.9797785204668008
chr1,206586846,206586847,.,854.1552902879639,+,m:1342,1480,m:10,617,m:90.68,m:1.62,0.90675676,0.016207455,0.0,0.89,2.265654993129392,2.171731579933758,2.359578406325026
chr1,206586847,206586848,.,920.0530204876136,-,m:1189,1251,m:4,587,m:95.04,m:0.68,0.95043963,0.00681431,0.0,0.94,2.527301482986597,2.429245716448583,2.625357249524611
chr1,206586880,206586881,.,658.022906643535,+,m:1209,1377,m:46,637,m:87.80,m:7.22,0.87799567,0.0722135,0.0,0.81,1.8838239441190463,1.7899076087843353,1.9777402794537575
chr1,206586881,206586882,.,741.7323929360623,-,m:1012,1134,m:5,580,m:89.24,m:0.86,0.89241624,0.00862069,0.0,0.88,2.287258900916332,2.1872052418752403,2.387312559957423
chr1,206586906,206586907,.,321.22005278219603,+,m:673,1391,m:5,693,m:48.38,m:0.72,0.48382458,0.007215007,1e-16,0.47,1.368352496037302,1.2772213638135614,1.4594836282610428
chr1,206586907,206586908,.,209.1533242048199,-,m:577,1119,m:34,591,m:51.56,m:5.75,0.51563895,0.05752961,3.93e-13,0.46,1.1176498318639694,1.017986050108095,1.2173136136198437
chr1,206586928,206586929,.,187.95244719206855,+,m:700,1408,m:51,630,m:49.72,m:8.10,0.4971591,0.08095238,7.33155e-11,0.42,0.988100327491538,0.8941542658116721,1.082046389171404
chr1,206586929,206586930,.,317.6820174459699,-,m:522,942,m:5,610,m:55.41,m:0.82,0.55414015,0.008196721,0.0,0.54,1.497969573754538,1.3961095951589548,1.5998295523501211
chr1,206586957,206586958,.,1090.7328044016967,+,m:1481,1589,m:7,742,m:93.20,m:0.94,0.9320327,0.009433962,0.0,0.92,2.41952318225839,2.332375603293517,2.506670761223263
