chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206584105,206584106,.,-0.335973903197555,-,m:798,835,m:436,457,m:95.57,m:95.40,0.9556886,0.95404816,1.0,0.01,0.0079025138870956,-0.1061429484261897,0.1219479762003809
chr1,206584137,206584138,.,-0.2258405661805227,+,m:1223,1253,m:559,575,m:97.61,m:97.22,0.97605747,0.9721739,1.0,0.01,0.0244740201167332,-0.0742508858782249,0.1231989261116914
chr1,206584138,206584139,.,-0.3377797333134822,-,m:591,667,m:303,343,m:88.61,m:88.34,0.88605696,0.8833819,1.0,0.01,0.0083764290026886,-0.1218499008053726,0.1386027588107499
chr1,206584151,206584152,.,-0.3133291934295812,+,m:1134,1168,m:506,520,m:97.09,m:97.31,0.9708904,0.97307694,1.0,0.0,-0.0132526547436655,-0.0900737263611819,0.116579035848513
chr1,206584152,206584153,.,-0.3266370421542888,-,m:874,908,m:463,480,m:96.26,m:96.46,0.96255505,0.96458334,1.0,0.0,-0.0108266607416349,-0.0997794906712393,0.1214328121545092
chr1,206584176,206584177,.,-0.3277179409396922,+,m:1148,1175,m:519,532,m:97.70,m:97.56,0.9770213,0.9755639,1.0,0.0,0.0095806527210067,-0.0928406044127237,0.1120019098547372
chr1,206584177,206584178,.,2.8854296081617576,-,m:849,895,m:485,497,m:94.86,m:97.59,0.94860333,0.9758551,1.0,-0.03,-0.1453564729655383,0.0357142084761949,0.2549987374548818
chr1,206584178,206584179,.,0.1118285848647246,+,m:1219,1245,m:547,555,m:97.91,m:98.56,0.97911644,0.9855856,1.0,-0.01,-0.049337593704223,-0.0506976826616724,0.1493728700701186
chr1,206584179,206584180,.,2.210800199804908,-,m:707,815,m:403,443,m:86.75,m:90.97,0.8674847,0.90970653,1.0,-0.04,-0.1347647932415756,0.0190716170716187,0.2504579694115325
chr1,206584201,206584202,.,-0.1317457206414474,+,m:812,871,m:373,396,m:93.23,m:94.19,0.93226177,0.9419192,1.0,-0.0099999999999998,-0.0398034627975132,-0.0789864949876999,0.1585934205827263
chr1,206584202,206584203,.,-0.1172357248942717,-,m:928,945,m:515,522,m:98.20,m:98.66,0.9820106,0.98659,1.0,-0.01,-0.0369363218116052,-0.0699475043915861,0.1438201480147966
chr1,206584227,206584228,.,-0.2580371318817924,+,m:1074,1126,m:484,505,m:95.38,m:95.84,0.9538188,0.95841587,1.0,-0.01,-0.0224503776535009,-0.0825184114296797,0.1274191667366817
chr1,206584228,206584229,.,0.3129432582868503,-,m:877,893,m:482,487,m:98.21,m:98.97,0.98208284,0.98973304,1.0,-0.01,-0.065515517119485,-0.044891690035941,0.175922724274911
chr1,206584272,206584273,.,-0.3445981020968247,+,m:1128,1222,m:511,554,m:92.31,m:92.24,0.9230769,0.92238265,1.0,0.0,0.002600094852772,-0.0977872774386619,0.1029874671442059
chr1,206584273,206584274,.,-0.3445401968592705,-,m:825,945,m:444,508,m:87.30,m:87.40,0.8730159,0.87401575,1.0,0.0,-0.0030080837027872,-0.1048203105238,0.1108364779293745
chr1,206584304,206584305,.,-0.3446426498389883,+,m:1208,1243,m:548,564,m:97.18,m:97.16,0.9718423,0.9716312,1.0,0.0,0.0012735660593596,-0.0982330714536213,0.1007802035723407
chr1,206584305,206584306,.,1.3269560947987884,-,m:823,869,m:434,471,m:94.71,m:92.14,0.9470656,0.92144376,1.0,0.0299999999999999,0.1038601381302588,-0.008284922072317,0.2160051983328347
chr1,206584395,206584396,.,-0.345585495841533,+,m:1206,1268,m:544,572,m:95.11,m:95.10,0.9511041,0.951049,1.0,0.0,0.0002555968668587,-0.0984630880707681,0.0989742818044855
chr1,206584396,206584397,.,-0.267725915963183,-,m:820,894,m:457,495,m:91.72,m:92.32,0.91722596,0.9232323,1.0,0.0,-0.0221724835357872,-0.0876339674313465,0.131978934502921
chr1,206584407,206584408,.,-0.1045715264881437,+,m:1132,1206,m:518,547,m:93.86,m:94.70,0.9386401,0.9469836,1.0,-0.01,-0.0359550058416178,-0.0650799676833431,0.1369899793665787
chr1,206584408,206584409,.,-0.0402885519488336,-,m:933,954,m:509,524,m:97.80,m:97.14,0.9779874,0.97137403,1.0,0.01,0.042187389105325,-0.0643851902883679,0.1487599684990179
chr1,206584411,206584412,.,-0.2858858131926354,+,m:1117,1167,m:512,537,m:95.72,m:95.34,0.9571551,0.9534451,1.0,0.01,0.0179574727787663,-0.0842447438966777,0.1201596894542104
chr1,206584412,206584413,.,1.8832459255213507,-,m:760,817,m:421,439,m:93.02,m:95.90,0.9302326,0.9589977,1.0,-0.0299999999999999,-0.1268141547288519,0.0108297434710079,0.2427985659866959
chr1,206584946,206584947,.,4.326844669545153,+,m:932,1066,m:465,503,m:87.43,m:92.45,0.8742964,0.92445326,1.0,-0.05,-0.1679757491786428,0.0619535110500078,0.2739979873072779
chr1,206584947,206584948,.,2.9961438819186696,-,m:731,809,m:423,448,m:90.36,m:94.42,0.90358466,0.9441964,1.0,-0.0399999999999999,-0.154491244822529,0.0390655594284136,0.2699169302166445
chr1,206585234,206585235,.,-0.0696756875504434,+,m:886,982,m:402,452,m:90.22,m:88.94,0.90224034,0.8893805,1.0,0.01,0.0421122598114815,-0.0692909503164847,0.1535154699394478
chr1,206585235,206585236,.,0.5025016061247243,-,m:649,803,m:362,432,m:80.82,m:83.80,0.8082192,0.837963,1.0,-0.0299999999999999,-0.0780090224952783,-0.0389360490112099,0.1949540940017665
chr1,206585379,206585380,.,3.8382947777245136,+,m:948,1071,m:459,493,m:88.52,m:93.10,0.88515407,0.9310345,1.0,-0.04,-0.1600139455356424,0.053342477907302,0.2666854131639828
chr1,206585380,206585381,.,-0.3225376884761317,-,m:729,765,m:388,406,m:95.29,m:95.57,0.9529412,0.95566505,1.0,-0.01,-0.0130450918802922,-0.1073012251864536,0.1333914089470381
chr1,206585797,206585798,.,3.7681801826624906,+,m:862,1046,m:376,494,m:82.41,m:76.11,0.8240918,0.7611336,0.5456238765566085,0.0599999999999999,0.1556892328800989,0.0486903767942274,0.2626880889659705
chr1,206585798,206585799,.,0.8259432929407922,-,m:399,600,m:177,289,m:66.50,m:61.25,0.665,0.61245674,1.0,0.06,0.1094493825462505,-0.030888340187619,0.2497871052801202
chr1,206585896,206585897,.,1.3013765539558335,+,m:1057,1213,m:501,556,m:87.14,m:90.11,0.87139326,0.9010791,1.0,-0.03,-0.0936782232925139,-0.0067010879100043,0.1940575344950322
chr1,206585897,206585898,.,-0.295103452125204,-,m:806,901,m:441,490,m:89.46,m:90.00,0.8945616,0.9,1.0,-0.01,-0.0179149563161833,-0.0920998707727369,0.1279297834051036
chr1,206586020,206586021,.,15.697673665667937,+,m:624,1051,m:202,463,m:59.37,m:43.63,0.59372026,0.4362851,0.0881919030579439,0.1499999999999999,0.3163330300051787,0.2070081082775663,0.4256579517327912
chr1,206586021,206586022,.,16.68828861596694,-,m:497,816,m:185,425,m:60.91,m:43.53,0.60906863,0.43529412,0.0739372400755788,0.1699999999999999,0.3496810862855606,0.2324360575622624,0.4669261150088588
chr1,206586120,206586121,.,10.419019004586062,+,m:323,1112,m:92,501,m:29.05,m:18.36,0.29046762,0.18363273,0.0835179793222791,0.1099999999999999,0.2526644243876262,0.1472029064030043,0.3581259423722482
chr1,206586121,206586122,.,3.0530411137347078,-,m:178,822,m:70,447,m:21.65,m:15.66,0.21654502,0.15659955,1.0,0.06,0.1543285444979654,0.0391453201309976,0.2695117688649332
chr1,206586163,206586164,.,104.35814781958923,+,m:666,927,m:129,426,m:71.84,m:30.28,0.7184466,0.3028169,1.15254923e-08,0.42,0.8575199810520877,0.7427964983136846,0.9722434637904908
chr1,206586164,206586165,.,102.40529044732192,-,m:567,761,m:125,400,m:74.51,m:31.25,0.74507225,0.3125,1.6742892e-09,0.44,0.8966522888266661,0.7756086762486134,1.0176959014047189
chr1,206586168,206586169,.,93.68403120277117,+,m:563,857,m:121,456,m:65.69,m:26.54,0.65694284,0.26535088,1.448503616e-07,0.39,0.8077787052798069,0.6941710434251458,0.921386367134468
chr1,206586169,206586170,.,33.535441313691535,-,m:225,415,m:48,225,m:54.22,m:21.33,0.5421687,0.21333334,5.7800569793e-06,0.33,0.6950061364725201,0.5327419149294543,0.8572703580155858
chr1,206586173,206586174,.,166.4622776441022,+,m:674,860,m:118,443,m:78.37,m:26.64,0.7837209,0.26636568,1.1639e-12,0.51,1.089594602661114,0.9749722785321052,1.2042169267901224
chr1,206586174,206586175,.,60.899812356551934,-,m:273,334,m:49,159,m:81.74,m:30.82,0.8173653,0.3081761,6.904e-13,0.51,1.081402939552775,0.8925604335224894,1.2702454455830607
chr1,206586175,206586176,.,183.4024924502046,+,m:701,915,m:110,466,m:76.61,m:23.61,0.7661202,0.2360515,1.249e-13,0.53,1.1173672533319976,1.0058244834399857,1.2289100232240096
chr1,206586176,206586177,.,104.71028426676467,-,m:343,458,m:46,242,m:74.89,m:19.01,0.7489083,0.19008264,2.6e-15,0.56,1.1896114564546587,1.0338511872788114,1.345371725630506
chr1,206586177,206586178,.,193.83362585167103,+,m:744,969,m:113,482,m:76.78,m:23.44,0.7678019,0.23443983,3.77e-14,0.54,1.125144804225136,1.0159011070782085,1.2343885013720637
chr1,206586178,206586179,.,146.81977033070098,-,m:469,638,m:80,397,m:73.51,m:20.15,0.73510975,0.20151134,3.25e-14,0.54,1.1292675570931805,1.0039786349086302,1.2545564792777308
chr1,206586179,206586180,.,180.26637583269485,+,m:862,1033,m:146,447,m:83.45,m:32.66,0.8344627,0.32662192,1.5969e-12,0.4999999999999999,1.0868726608010162,0.9759104690611696,1.1978348525408626
chr1,206586180,206586181,.,180.1728130579472,-,m:554,752,m:89,464,m:73.67,m:19.18,0.73670214,0.19181034,8.9e-15,0.55,1.157287978325838,1.0415843527173836,1.272991603934292
chr1,206586181,206586182,.,131.10749068798532,+,m:886,1020,m:176,401,m:86.86,m:43.89,0.8686274,0.43890274,3.742042e-10,0.43,0.9514988039727416,0.8359746337487708,1.0670229741967123
chr1,206586182,206586183,.,179.9338417410304,-,m:617,824,m:105,481,m:74.88,m:21.83,0.7487864,0.21829522,1.212e-13,0.53,1.1193052607946583,1.0068403086413542,1.2317702129479624
chr1,206586183,206586184,.,85.70303408944369,+,m:788,899,m:172,336,m:87.65,m:51.19,0.87652946,0.5119048,3.83340727e-08,0.37,0.8288871205435919,0.7035637446216073,0.9542104964655764
chr1,206586184,206586185,.,157.02587073981795,-,m:594,802,m:112,471,m:74.06,m:23.78,0.7406484,0.23779193,3.8422e-12,0.5,1.0541627743314477,0.94038310818016,1.1679424404827354
chr1,206586185,206586186,.,72.21896343155129,+,m:590,648,m:113,218,m:91.05,m:51.83,0.91049385,0.51834863,1.875018e-09,0.39,0.9264333019655256,0.7729746823654581,1.079891921565593
chr1,206586186,206586187,.,155.4880685967937,-,m:525,691,m:92,410,m:75.98,m:22.44,0.7597684,0.22439024,3.71e-14,0.54,1.13013397855368,1.007950974571442,1.252316982535918
chr1,206586187,206586188,.,38.12558894449444,+,m:544,584,m:108,167,m:93.15,m:64.67,0.9315069,0.6467066,3.0325223875e-06,0.28,0.7434100949475979,0.5714200141996078,0.915400175695588
chr1,206586188,206586189,.,124.66340008800148,-,m:452,598,m:78,337,m:75.59,m:23.15,0.7558528,0.231454,1.25e-13,0.53,1.1041547228018251,0.9706525438673164,1.237656901736334
chr1,206586227,206586228,.,164.01128841458467,+,m:771,1102,m:104,482,m:69.96,m:21.58,0.699637,0.21576764,2.76495e-11,0.48,1.0153633690170945,0.908331930296225,1.122394807737964
chr1,206586228,206586229,.,147.3007701870133,-,m:626,899,m:115,504,m:69.63,m:22.82,0.69632924,0.2281746,8.21858e-11,0.47,0.978301225765586,0.8692371276388094,1.0873653238923626
chr1,206586286,206586287,.,197.4904196574644,+,m:686,1052,m:65,492,m:65.21,m:13.21,0.65209126,0.13211381,5.77e-14,0.52,1.1358866405453738,1.0288379602300752,1.2429353208606724
chr1,206586287,206586288,.,141.58580701495816,-,m:454,702,m:58,405,m:64.67,m:14.32,0.6467236,0.14320987,2.403e-13,0.51,1.0924263180069462,0.970126493517583,1.2147261424963096
chr1,206586303,206586304,.,31.521090990170705,+,m:283,913,m:49,421,m:31.00,m:11.64,0.30996713,0.11638955,0.0026486703784921,0.19,0.4846295007059931,0.369164710946284,0.6000942904657022
chr1,206586304,206586305,.,32.674492881417564,-,m:131,472,m:15,281,m:27.75,m:5.34,0.27754238,0.053380784,5.36945774692e-05,0.23,0.6434179890384966,0.4957380787530615,0.7910978993239316
chr1,206586327,206586328,.,210.1734811304609,+,m:577,913,m:26,403,m:63.20,m:6.45,0.63198245,0.06451613,0.0,0.5700000000000001,1.3242990927505731,1.2070827616270403,1.4415154238741057
chr1,206586328,206586329,.,226.8767118135661,-,m:469,817,m:9,426,m:57.41,m:2.11,0.5740514,0.02112676,0.0,0.5499999999999999,1.4277115294040943,1.3105816145657776,1.544841444242411
chr1,206586422,206586423,.,256.0257260631179,+,m:556,1086,m:5,515,m:51.20,m:0.97,0.5119705,0.009708738,0.0,0.5,1.397353519885581,1.2924898071890354,1.5022172325821268
chr1,206586423,206586424,.,225.25653563447804,-,m:479,916,m:10,490,m:52.29,m:2.04,0.52292573,0.020408163,0.0,0.5,1.3299687422276931,1.2202716856766176,1.439665798778769
chr1,206586453,206586454,.,35.139302250563105,+,m:201,1169,m:19,521,m:17.19,m:3.65,0.17194183,0.03646833,0.0040060287338953,0.13,0.470841376410513,0.3675972566066793,0.5740854962143468
chr1,206586454,206586455,.,36.70778271923746,-,m:109,822,m:5,480,m:13.26,m:1.04,0.1326034,0.010416667,0.0048055760689153,0.12,0.5409543983178994,0.4283651147357847,0.653543681900014
chr1,206586494,206586495,.,336.74697579340227,+,m:547,865,m:3,508,m:63.24,m:0.59,0.63236994,0.005905512,0.0,0.62,1.6848841520127211,1.5753263149188657,1.7944419891065766
chr1,206586495,206586496,.,275.72191219755814,-,m:500,777,m:13,464,m:64.35,m:2.80,0.6435006,0.028017242,0.0,0.61,1.5255409607876218,1.4105497936256266,1.640532127949617
chr1,206586496,206586497,.,346.683852363512,+,m:578,875,m:1,462,m:66.06,m:0.22,0.66057146,0.0021645022,0.0,0.66,1.8046503837303716,1.691933550096436,1.9173672173643064
chr1,206586497,206586498,.,182.96144090517464,-,m:445,571,m:43,316,m:77.93,m:13.61,0.7793345,0.13607594,0.0,0.64,1.4079587466135794,1.2705392651324143,1.5453782280947446
chr1,206586508,206586509,.,357.8364277914502,+,m:742,1016,m:26,503,m:73.03,m:5.17,0.73031497,0.05168986,0.0,0.6799999999999999,1.590781709030961,1.483926393406714,1.6976370246552082
chr1,206586509,206586510,.,465.3670610171239,-,m:579,711,m:2,472,m:81.43,m:0.42,0.814346,0.004237288,0.0,0.81,2.120385422905956,2.004017129925445,2.2367537158864663
chr1,206586510,206586511,.,479.9770829927443,+,m:849,1114,m:13,551,m:76.21,m:2.36,0.7621185,0.023593467,0.0,0.74,1.8141909401390504,1.7121118441951555,1.9162700360829452
chr1,206586511,206586512,.,416.8800880912954,-,m:560,729,m:5,487,m:76.82,m:1.03,0.7681756,0.01026694,0.0,0.76,1.933904021517013,1.8191978899036831,2.048610153130343
chr1,206586518,206586519,.,352.04223763788787,+,m:816,1069,m:31,460,m:76.33,m:6.74,0.7633302,0.067391306,0.0,0.69,1.600250995049778,1.4909600792129074,1.7095419108866488
chr1,206586519,206586520,.,448.8424061985874,-,m:679,884,m:3,481,m:76.81,m:0.62,0.76809955,0.0062370063,0.0,0.76,1.9786099164396287,1.867560636716648,2.0896591961626103
chr1,206586536,206586537,.,143.1620039729578,+,m:480,922,m:34,437,m:52.06,m:7.78,0.52060735,0.0778032,1.17046e-11,0.44,1.0466586019558115,0.9328299374887964,1.1604872664228272
chr1,206586537,206586538,.,229.04757833590247,-,m:488,775,m:17,415,m:62.97,m:4.10,0.6296774,0.040963855,0.0,0.59,1.42554400253779,1.30632467382914,1.5447633312464404
chr1,206586546,206586547,.,146.09108492953828,+,m:429,1037,m:15,478,m:41.37,m:3.14,0.41369334,0.031380754,3.12941e-11,0.38,1.041142189754358,0.932786659705538,1.1494977198031782
chr1,206586547,206586548,.,222.4979136522961,-,m:359,759,m:0,486,m:47.30,m:0.00,0.47299078,0.0,0.0,0.47,1.5167515834846728,1.402885667495639,1.6306174994737066
chr1,206586578,206586579,.,265.47935780225725,+,m:611,1011,m:21,509,m:60.44,m:4.13,0.6043521,0.041257367,0.0,0.5599999999999999,1.371961407888716,1.2654403634539304,1.4784824523235018
chr1,206586579,206586580,.,152.55632194929376,-,m:290,669,m:8,458,m:43.35,m:1.75,0.4334828,0.01746725,4.348e-13,0.41,1.1722632828813055,1.0533954756883954,1.2911310900742157
chr1,206586580,206586581,.,229.7584519587372,+,m:370,730,m:3,499,m:50.68,m:0.60,0.5068493,0.006012024,0.0,0.5,1.42926504205621,1.315420469822645,1.543109614289775
chr1,206586581,206586582,.,86.67866473941899,-,m:257,547,m:27,351,m:46.98,m:7.69,0.46983546,0.07692308,1.0690008e-09,0.3899999999999999,0.9483607777420816,0.8143193521977704,1.0824022032863927
chr1,206586591,206586592,.,206.2508387371422,+,m:542,768,m:25,330,m:70.57,m:7.58,0.7057292,0.07575758,0.0,0.63,1.4371692697687903,1.3081627435336969,1.5661757960038838
chr1,206586592,206586593,.,367.9620115710768,-,m:605,836,m:6,455,m:72.37,m:1.32,0.7236842,0.013186813,0.0,0.71,1.804441516241651,1.6902582728338498,1.918624759649452
chr1,206586599,206586600,.,114.70614743895705,+,m:258,903,m:3,498,m:28.57,m:0.60,0.2857143,0.006024096,6.3838894e-09,0.2799999999999999,0.9724989312181858,0.8631011252371574,1.081896737199214
chr1,206586600,206586601,.,90.38537197127198,-,m:207,839,m:3,477,m:24.67,m:0.63,0.2467223,0.006289308,1.73249757e-07,0.24,0.8808342867163383,0.7684421660593506,0.993226407373326
chr1,206586607,206586608,.,195.13300912196476,+,m:646,1159,m:38,503,m:55.74,m:7.55,0.55737704,0.07554672,2.524e-13,0.48,1.1289205069531347,1.0242708304344694,1.2335701834718
chr1,206586608,206586609,.,234.3212159844165,-,m:431,803,m:6,476,m:53.67,m:1.26,0.53673726,0.012605042,0.0,0.53,1.419318337032377,1.305942080253775,1.5326945938109793
chr1,206586611,206586612,.,233.4807423434413,+,m:474,989,m:3,508,m:47.93,m:0.59,0.47927198,0.005905512,1e-16,0.47,1.3754820661832563,1.268495563920218,1.4824685684462946
chr1,206586612,206586613,.,107.1330299610038,-,m:239,635,m:8,394,m:37.64,m:2.03,0.37637794,0.020304568,4.51888e-11,0.36,1.034999747294176,0.9093039361710232,1.1606955584173284
chr1,206586627,206586628,.,242.7822810470316,+,m:593,1004,m:20,479,m:59.06,m:4.18,0.59063745,0.041753653,0.0,0.5499999999999999,1.34150603495979,1.2326671576229602,1.45034491229662
chr1,206586628,206586629,.,185.7061850852224,-,m:399,818,m:9,451,m:48.78,m:2.00,0.48777506,0.019955654,1e-15,0.47,1.2628668275318,1.14791550313736,1.37781815192624
chr1,206586655,206586656,.,370.5794523657987,+,m:820,1024,m:33,446,m:80.08,m:7.40,0.80078125,0.07399103,0.0,0.73,1.665283569636863,1.554087522050389,1.7764796172233372
chr1,206586656,206586657,.,473.926248799608,-,m:707,870,m:6,470,m:81.26,m:1.28,0.8126437,0.012765957,0.0,0.8,2.0198394515959186,1.9076396897930583,2.132039213398779
chr1,206586666,206586667,.,366.703671146377,+,m:743,1014,m:15,461,m:73.27,m:3.25,0.7327416,0.03253796,0.0,0.7,1.6922255297683315,1.582128738706571,1.802322320830092
chr1,206586667,206586668,.,446.2755755713743,-,m:664,855,m:1,455,m:77.66,m:0.22,0.77660817,0.0021978023,0.0,0.78,2.0632207856081464,1.949485562690628,2.176956008525665
chr1,206586678,206586679,.,829.6487718055041,+,m:1124,1180,m:1,497,m:95.25,m:0.20,0.95254236,0.0020120724,0.0,0.95,2.612632889192841,2.5078246501147112,2.717441128270971
chr1,206586679,206586680,.,783.8074663790185,-,m:886,914,m:2,489,m:96.94,m:0.41,0.9693654,0.0040899795,0.0,0.97,2.6617322647555066,2.5519203664757923,2.771544163035221
chr1,206586683,206586684,.,795.7344693735981,+,m:1062,1099,m:7,481,m:96.63,m:1.46,0.96633303,0.014553014,0.0,0.96,2.530669646905251,2.4235164210355133,2.637822872774989
chr1,206586684,206586685,.,669.2247300998001,-,m:815,853,m:10,467,m:95.55,m:2.14,0.95545137,0.021413276,0.0,0.94,2.4225427489054017,2.309718590992189,2.535366906818614
chr1,206586718,206586719,.,237.83924925022168,+,m:553,1054,m:9,490,m:52.47,m:1.84,0.5246679,0.018367346,0.0,0.5,1.3482631472986202,1.2410980423603133,1.455428252236927
chr1,206586719,206586720,.,202.24789280926552,-,m:411,851,m:6,471,m:48.30,m:1.27,0.4829612,0.012738854,1e-16,0.47,1.310497050323584,1.1979358838666057,1.4230582167805623
chr1,206586769,206586770,.,154.6505042037193,+,m:454,889,m:23,424,m:51.07,m:5.42,0.51068616,0.054245282,1.538e-13,0.46,1.1220403400649006,1.0063634390687166,1.2377172410610846
chr1,206586770,206586771,.,125.82181152707744,-,m:301,849,m:7,461,m:35.45,m:1.52,0.35453475,0.015184382,6.154964e-10,0.3299999999999999,1.0285192059889612,0.9151279851937956,1.141910426784127
chr1,206586802,206586803,.,218.0449695687628,+,m:558,823,m:31,396,m:67.80,m:7.83,0.6780073,0.078282826,0.0,0.6000000000000001,1.367643764082754,1.2477759920405571,1.487511536124951
chr1,206586803,206586804,.,327.55983342150466,-,m:559,829,m:6,459,m:67.43,m:1.31,0.6743064,0.013071896,0.0,0.66,1.6977210431877825,1.5836901793062257,1.8117519070693389
chr1,206586817,206586818,.,337.9638736209597,+,m:595,665,m:40,368,m:89.47,m:10.87,0.8947368,0.10869565,0.0,0.78,1.8087964216085184,1.6814568103286045,1.9361360328884325
chr1,206586818,206586819,.,506.938793633399,-,m:610,646,m:8,375,m:94.43,m:2.13,0.94427246,0.021333333,0.0,0.92,2.371792681794482,2.244551097119083,2.499034266469881
chr1,206586822,206586823,.,875.2245207770115,+,m:1141,1184,m:4,525,m:96.37,m:0.76,0.9636824,0.0076190475,0.0,0.95,2.5833068487436264,2.48053749642648,2.686076201060773
chr1,206586823,206586824,.,660.7139114766314,-,m:782,815,m:3,427,m:95.95,m:0.70,0.9595092,0.007025761,0.0,0.95,2.5685429462739835,2.451453932756309,2.685631959791658
chr1,206586829,206586830,.,777.5661124259282,+,m:1069,1125,m:12,520,m:95.02,m:2.31,0.9502222,0.023076924,0.0,0.93,2.386583751100913,2.282650835853305,2.4905166663485203
chr1,206586830,206586831,.,678.0245819189618,-,m:839,883,m:9,474,m:95.02,m:1.90,0.95016986,0.01898734,0.0,0.93,2.4148770721304893,2.303275967771403,2.5264781764895754
chr1,206586832,206586833,.,807.776197600499,+,m:1121,1160,m:9,486,m:96.64,m:1.85,0.9663793,0.018518519,0.0,0.95,2.499774363021868,2.393869506248417,2.605679219795319
chr1,206586833,206586834,.,305.0980510054487,-,m:553,597,m:25,264,m:92.63,m:9.47,0.92629814,0.09469697,0.0,0.8400000000000001,1.9661199664992792,1.8212559448403816,2.1109839881581767
chr1,206586846,206586847,.,685.5298110812373,+,m:1000,1083,m:3,458,m:92.34,m:0.66,0.92336106,0.0065502184,0.0,0.91,2.418545995578552,2.3093007757134223,2.5277912154436817
chr1,206586847,206586848,.,666.7934752563242,-,m:837,877,m:4,431,m:95.44,m:0.93,0.95439,0.009280742,0.0,0.94,2.518174744244861,2.402878932520079,2.633470555969644
chr1,206586880,206586881,.,500.4266548694436,+,m:864,990,m:27,476,m:87.27,m:5.67,0.8727273,0.05672269,0.0,0.81,1.9310602273753488,1.8217416421523491,2.040378812598349
chr1,206586881,206586882,.,558.354243313941,-,m:746,820,m:5,423,m:90.98,m:1.18,0.9097561,0.011820331,0.0,0.9,2.3134823312331227,2.1961530134477614,2.430811649018484
chr1,206586906,206586907,.,226.6310143085016,+,m:483,1057,m:2,508,m:45.70,m:0.39,0.45695364,0.003937008,0.0,0.46,1.359023257152867,1.2532110162143009,1.4648354980914338
chr1,206586907,206586908,.,153.39832287047102,-,m:411,817,m:20,422,m:50.31,m:4.74,0.50306,0.047393367,4.102e-13,0.45,1.138001311998235,1.020507095252505,1.255495528743965
chr1,206586928,206586929,.,129.3042316939218,+,m:473,1037,m:31,465,m:45.61,m:6.67,0.45612344,0.06666667,5.8219e-10,0.39,0.9606153564739216,0.8512279809335572,1.0700027320142862
chr1,206586929,206586930,.,209.80606389381185,-,m:353,673,m:3,430,m:52.45,m:0.70,0.52451706,0.006976744,0.0,0.51,1.4526014412713546,1.3315990125731063,1.5736038699696029
chr1,206586957,206586958,.,858.9585176008131,+,m:1111,1179,m:1,550,m:94.23,m:0.18,0.942324,0.0018181818,0.0,0.94,2.571228627251701,2.470022375587756,2.6724348789156456
chr1,206586958,206586959,.,432.9235618711632,-,m:555,607,m:12,369,m:91.43,m:3.25,0.9143328,0.032520324,0.0,0.88,2.1848640052931696,2.055484504458132,2.314243506128208
