chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206586454,206586455,.,1.037572775036864,-,m:20,110,m:23,81,m:18.18,m:28.40,0.18181819,0.28395063,0.1398182645262727,-0.1039506172839506,-0.2429562858575666,-0.0440067264886845,0.5299192982038179
chr1,206586494,206586495,.,-0.3261324168096848,+,m:109,155,m:81,117,m:70.32,m:69.23,0.7032258,0.6923077,1.0,0.01,0.0237758455091714,-0.2162587075623704,0.2638103985807133
chr1,206586495,206586496,.,0.3899467442350897,-,m:77,107,m:41,65,m:71.96,m:63.08,0.7196262,0.63076925,0.6026867834457533,0.0892307692307692,0.1901504512683092,-0.1180716290208386,0.498372531557457
chr1,206586496,206586497,.,-0.3020323953743968,+,m:104,148,m:92,128,m:70.27,m:71.88,0.7027027,0.71875,1.0,-0.02,-0.0353943269415037,-0.2011795513274224,0.2719682052104299
chr1,206586497,206586498,.,-0.0681392136565932,-,m:71,85,m:52,66,m:83.53,m:78.79,0.8352941,0.7878788,1.0,0.047415329768271,0.1214710166804677,-0.200083884868716,0.4430259182296516
chr1,206586508,206586509,.,1.0227192730031902,+,m:128,164,m:94,135,m:78.05,m:69.63,0.7804878,0.6962963,0.3851629136851259,0.08,0.1921149993156246,-0.0356541380101697,0.4198841366414189
chr1,206586509,206586510,.,-0.1390283236054017,-,m:90,107,m:53,66,m:84.11,m:80.30,0.8411215,0.8030303,1.0,0.0369696969696969,0.0997275114700384,-0.2070385326600463,0.4064935556001232
chr1,206586510,206586511,.,0.0989747807369099,+,m:143,180,m:105,140,m:79.44,m:75.00,0.79444444,0.75,1.0,0.04,0.1060845955478506,-0.1147783245386404,0.3269475156343417
chr1,206586511,206586512,.,0.3157647541659685,-,m:90,110,m:53,71,m:81.82,m:74.65,0.8181818,0.74647886,0.5194098356750706,0.0735211267605633,0.1742890348891519,-0.1240855731591778,0.4726636429374817
chr1,206586518,206586519,.,-0.3210811813607392,+,m:147,183,m:113,139,m:80.33,m:81.29,0.8032787,0.81294966,1.0,-0.01,-0.0245608457710395,-0.1959566652085696,0.2450783567506487
chr1,206586519,206586520,.,-0.3055728737396634,-,m:106,129,m:71,88,m:82.17,m:80.68,0.8217054,0.8068182,1.0,0.0131818181818181,0.0382877005414536,-0.2326951249148247,0.3092705259977321
chr1,206586536,206586537,.,-0.3439300072151923,+,m:95,151,m:79,125,m:62.91,m:63.20,0.62913907,0.632,1.0,0.0,-0.0059276182485918,-0.2310782787369292,0.242933515234113
chr1,206586537,206586538,.,-0.3023609335954234,-,m:77,115,m:50,77,m:66.96,m:64.94,0.6695652,0.64935064,1.0,0.0206493506493506,0.0426608426926664,-0.2459445372616866,0.3312662226470195
chr1,206586546,206586547,.,-0.2491623039820751,+,m:90,175,m:71,145,m:51.43,m:48.97,0.51428574,0.48965517,1.0,0.02,0.0492665178278668,-0.1708334883379036,0.2693665239936373
chr1,206586547,206586548,.,0.6256886571683253,-,m:72,112,m:40,74,m:64.29,m:54.05,0.64285713,0.5405405,0.3060168780507658,0.0994594594594594,0.2085815474658094,-0.0850344349934888,0.5021975299251078
chr1,206586578,206586579,.,-0.3033393449861705,+,m:125,173,m:101,137,m:72.25,m:73.72,0.72254336,0.73722625,1.0,-0.02,-0.0330708650145998,-0.1910826754169431,0.2572244054461429
chr1,206586579,206586580,.,-0.3223744630819567,-,m:59,91,m:43,68,m:64.84,m:63.24,0.64835167,0.63235295,1.0,0.0159987071751778,0.0333397559558601,-0.2808351550017732,0.3475146669134935
chr1,206586580,206586581,.,-0.3438718712769173,+,m:96,128,m:85,113,m:75.00,m:75.22,0.75,0.7522124,1.0,0.0,-0.0051169115935429,-0.2478783607719218,0.2581121839590078
chr1,206586581,206586582,.,0.7493011505739702,-,m:65,83,m:34,51,m:78.31,m:66.67,0.78313255,0.6666667,0.3484574324383618,0.1164658634538152,0.2621304014879666,-0.0865891969981231,0.6108499999740564
chr1,206586591,206586592,.,-0.003803162710426,+,m:127,137,m:100,105,m:92.70,m:95.24,0.9270073,0.95238096,1.0,-0.0199999999999999,-0.1071665261256678,-0.1470482797145413,0.3613813319658769
chr1,206586592,206586593,.,-0.1868808293736492,-,m:118,127,m:79,87,m:92.91,m:90.80,0.92913383,0.90804595,1.0,0.0219540229885057,0.0772685150426628,-0.1954995298929531,0.3500365599782788
chr1,206586599,206586600,.,0.1626679823950212,+,m:96,164,m:69,131,m:58.54,m:52.67,0.58536583,0.52671754,0.3478072332528478,0.0599999999999999,0.1181116389429191,-0.1115569103396198,0.347780188225458
chr1,206586600,206586601,.,-0.3256306319262307,-,m:64,130,m:42,83,m:49.23,m:50.60,0.4923077,0.5060241,1.0,-0.0160240963855421,-0.0274337574032881,-0.2479429293913891,0.3028104441979654
chr1,206586607,206586608,.,-0.2357737221090019,+,m:146,187,m:120,158,m:78.07,m:75.95,0.78074867,0.75949365,1.0,0.02,0.0505284262908212,-0.1612629593913957,0.2623198119730381
chr1,206586608,206586609,.,0.1161755172507241,-,m:95,116,m:61,80,m:81.90,m:76.25,0.8189655,0.7625,0.6439081024653044,0.0574999999999999,0.1390934802817498,-0.1457472815045598,0.4239342420680595
chr1,206586611,206586612,.,-0.0826718780650708,+,m:115,168,m:99,137,m:68.45,m:72.26,0.6845238,0.72262776,1.0,-0.0399999999999999,-0.0834754855518389,-0.1421473672804527,0.3090983383841306
chr1,206586612,206586613,.,-0.1679418946405633,-,m:49,77,m:37,63,m:63.64,m:58.73,0.6363636,0.5873016,1.0,0.049062049062049,0.100723820694428,-0.2322395593188173,0.4336872007076734
chr1,206586627,206586628,.,-0.284814742468825,+,m:111,172,m:82,131,m:64.53,m:62.60,0.64534885,0.6259542,1.0,0.02,0.0403041732391553,-0.1869801774013627,0.2675885238796734
chr1,206586628,206586629,.,0.0480030316533657,-,m:66,117,m:40,80,m:56.41,m:50.00,0.5641026,0.5,0.5663390290609297,0.06,0.1285590124368332,-0.1557844711039904,0.4129024959776568
chr1,206586655,206586656,.,-0.0586802246749584,+,m:107,153,m:94,127,m:69.93,m:74.02,0.6993464,0.7401575,1.0,-0.04,-0.0909227150270299,-0.1443543158132645,0.3261997458673245
chr1,206586656,206586657,.,-0.2767715190108788,-,m:100,125,m:67,86,m:80.00,m:77.91,0.8,0.7790698,1.0,0.0209302325581395,0.0513592079447229,-0.2232310256535929,0.3259494415430388
chr1,206586666,206586667,.,0.4739429671679431,+,m:130,170,m:93,133,m:76.47,m:69.92,0.7647059,0.69924814,0.5808829454940634,0.06,0.1480303444399386,-0.0788616246116206,0.3749223134914979
chr1,206586667,206586668,.,-0.3398559912359644,-,m:85,121,m:55,79,m:70.25,m:69.62,0.70247936,0.6962025,1.0,0.0037974683544302,0.0136887930512963,-0.2698136841528724,0.297191270255465
chr1,206586678,206586679,.,1.485961112423411,+,m:176,195,m:149,156,m:90.26,m:95.51,0.9025641,0.9551282,0.2433925849073741,-0.0599999999999999,-0.2080112461009338,-0.002522658185675,0.4185451503875426
chr1,206586679,206586680,.,0.2945211762021245,-,m:122,135,m:85,90,m:90.37,m:94.44,0.9037037,0.9444444,1.0,-0.0444444444444444,-0.1551694683611209,-0.1115478469919518,0.4218867837141936
chr1,206586683,206586684,.,-0.2938290651250099,+,m:171,183,m:132,140,m:93.44,m:94.29,0.93442625,0.94285715,1.0,-0.0099999999999998,-0.0351506902425904,-0.184918775680208,0.2552201561653889
chr1,206586684,206586685,.,-0.1305681605690551,-,m:110,120,m:79,84,m:91.67,m:94.05,0.9166667,0.9404762,1.0,-0.0204761904761904,-0.0927601606013652,-0.1860656084129579,0.3715859296156885
chr1,206586718,206586719,.,-0.3111593939756858,+,m:107,170,m:83,135,m:62.94,m:61.48,0.62941176,0.6148148,1.0,0.02,0.0301068813126332,-0.1958401636248443,0.2560539262501109
chr1,206586719,206586720,.,-0.2935009440844283,-,m:72,118,m:47,80,m:61.02,m:58.75,0.6101695,0.5875,1.0,0.0224999999999999,0.0462562176554206,-0.2375975669367014,0.3301100022475427
chr1,206586769,206586770,.,-0.3175334186239524,+,m:116,159,m:92,124,m:72.96,m:74.19,0.7295597,0.7419355,1.0,-0.01,-0.0280688675011324,-0.2067494132771034,0.2628871482793684
chr1,206586770,206586771,.,1.6637512162251935,-,m:67,125,m:56,83,m:53.60,m:67.47,0.536,0.67469877,0.174224648952248,-0.1346987951807228,-0.284865661896104,0.0073511452317354,0.5623801785604727
chr1,206586802,206586803,.,1.5182205176577668,+,m:97,128,m:62,97,m:75.78,m:63.92,0.7578125,0.63917524,0.1956630729861619,0.1208247422680413,0.2596606546545787,-0.0041841203386953,0.523505429647853
chr1,206586803,206586804,.,-0.176549518378863,-,m:80,122,m:59,85,m:65.57,m:69.41,0.6557377,0.69411767,1.0,-0.0341176470588234,-0.0819706758411902,-0.1949426690293224,0.3588840207117029
chr1,206586817,206586818,.,-0.3415395023327505,+,m:104,118,m:76,86,m:88.14,m:88.37,0.88135594,0.88372093,1.0,-0.0037209302325581,-0.0073454818068054,-0.2705445352694093,0.2852354988830203
chr1,206586818,206586819,.,-0.1545606122007825,-,m:92,99,m:60,63,m:92.93,m:95.24,0.9292929,0.95238096,1.0,-0.023088023088023,-0.0983155506595716,-0.2175612468214405,0.4141923481405838
chr1,206586822,206586823,.,-0.163800254371381,+,m:184,197,m:149,157,m:93.40,m:94.90,0.93401015,0.9490446,1.0,-0.0199999999999999,-0.0642041909434656,-0.1454805284465272,0.2738889103334585
chr1,206586823,206586824,.,0.1315112612933262,-,m:111,123,m:78,83,m:90.24,m:93.98,0.902439,0.939759,1.0,-0.0397590361445783,-0.13937857416516,-0.139034803602277,0.4177919519325971
chr1,206586829,206586830,.,0.6572655910912317,+,m:162,180,m:132,140,m:90.00,m:94.29,0.9,0.94285715,1.0,-0.0399999999999999,-0.1607352796140553,-0.0601276404724357,0.3815981997005464
chr1,206586830,206586831,.,-0.2534925560549368,-,m:118,131,m:78,85,m:90.08,m:91.76,0.90076333,0.91764706,1.0,-0.0176470588235293,-0.0588235421319156,-0.2141558459539001,0.3318029302177314
chr1,206586832,206586833,.,-0.0614352999282346,+,m:172,186,m:138,146,m:92.47,m:94.52,0.9247312,0.94520545,1.0,-0.0299999999999999,-0.0832815596110658,-0.1334310754564589,0.2999941946785907
chr1,206586833,206586834,.,0.3738214809340832,-,m:81,89,m:49,58,m:91.01,m:84.48,0.9101124,0.8448276,0.5113903277804739,0.0652847733436652,0.2007910489732407,-0.1299573558485238,0.5315394537950053
chr1,206586846,206586847,.,-0.2941903586327044,+,m:165,184,m:124,140,m:89.67,m:88.57,0.8967391,0.8857143,1.0,0.01,0.0354198779665702,-0.1843902336459658,0.2552299895791062
chr1,206586847,206586848,.,-0.2471941431587652,-,m:110,126,m:75,84,m:87.30,m:89.29,0.8730159,0.89285713,1.0,-0.0228571428571429,-0.0617670559772158,-0.2143115941308979,0.3378457060853297
chr1,206586880,206586881,.,-0.2690352913896845,+,m:138,160,m:115,131,m:86.25,m:87.79,0.8625,0.8778626,1.0,-0.02,-0.0457262641961357,-0.1852136214113701,0.2766661498036417
chr1,206586881,206586882,.,-0.3347140900016825,-,m:109,125,m:72,82,m:87.20,m:87.80,0.872,0.8780488,1.0,-0.0080487804878048,-0.0182926157880931,-0.2602369685553042,0.2968222001314906
chr1,206586906,206586907,.,0.4212286534275336,+,m:123,180,m:87,141,m:68.33,m:61.70,0.68333334,0.61702126,1.0,0.06,0.1391899922918509,-0.0812319364992615,0.3596119210829633
