chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206586021,206586022,.,11.304245485320736,-,m:177,548,m:49,81,m:32.30,m:60.49,0.3229927,0.60493827,0.0005519459496513,-0.2849382716049383,-0.5733088802135524,0.3399949738747633,0.8066227865523414
chr1,206586120,206586121,.,11.367607899372729,+,m:120,658,m:52,137,m:18.24,m:37.96,0.18237083,0.37956205,0.0078755792448046,-0.2,-0.4450747679050316,0.2610151886361132,0.6291343471739501
chr1,206586121,206586122,.,2.901588281883108,-,m:99,583,m:24,82,m:16.98,m:29.27,0.16981132,0.29268292,0.0690546659538851,-0.1226829268292682,-0.2937804141782563,0.0626177398977015,0.5249430884588111
chr1,206586163,206586164,.,6.603923908087552,+,m:327,572,m:88,117,m:57.17,m:75.21,0.57167834,0.75213677,0.0247616888055811,-0.18,-0.3846881951015177,0.1858193476855143,0.5835570425175212
chr1,206586164,206586165,.,8.940561968095949,-,m:279,513,m:57,71,m:54.39,m:80.28,0.54385966,0.8028169,0.0013332789089738,-0.2628169014084507,-0.562729975099862,0.3145500451405497,0.8109099050591743
chr1,206586168,206586169,.,16.717991341072093,+,m:187,370,m:50,56,m:50.54,m:89.29,0.5054054,0.89285713,2.1623573427e-06,-0.3828571428571429,-0.8930388921136416,0.6120054420085382,1.1740723422187451
chr1,206586169,206586170,.,10.824480107808997,-,m:66,188,m:17,19,m:35.11,m:89.47,0.35106382,0.8947368,2.21106519159e-05,-0.5447368421052632,-1.2124140456821042,0.7405927502811183,1.68423534108309
chr1,206586173,206586174,.,15.787235451988238,+,m:351,545,m:106,119,m:64.40,m:89.08,0.6440367,0.8907563,0.0001140527901085,-0.25,-0.6048722847183117,0.406555077055168,0.8031894923814553
chr1,206586174,206586175,.,1.599396741184819,-,m:108,198,m:20,27,m:54.55,m:74.07,0.54545456,0.7407407,0.1741804858607929,-0.1907407407407406,-0.411309371562214,0.0092178896908322,0.8134008534335958
chr1,206586175,206586176,.,17.854404929229474,+,m:311,510,m:93,104,m:60.98,m:89.42,0.6098039,0.8942308,1.72083563182e-05,-0.28,-0.6868913259934364,0.4760136926546319,0.8977689593322409
chr1,206586176,206586177,.,11.546250822105948,-,m:123,258,m:39,46,m:47.67,m:84.78,0.47674417,0.84782606,5.57194177375e-05,-0.3678260869565217,-0.8158557150572674,0.5021690088726987,1.129542421241836
chr1,206586177,206586178,.,18.030075265649543,+,m:343,557,m:110,125,m:61.58,m:88.00,0.61579895,0.88,8.32649339654e-05,-0.26,-0.629593178835888,0.4356128575731985,0.8235735000985773
chr1,206586178,206586179,.,18.683959426733622,-,m:189,382,m:58,66,m:49.48,m:87.88,0.4947644,0.8787879,5.144007911e-07,-0.3887878787878788,-0.8700625659154284,0.6087962335092962,1.1313288983215606
chr1,206586179,206586180,.,16.20436167514191,+,m:405,599,m:117,129,m:67.61,m:90.70,0.6761269,0.90697676,0.0001980653441149,-0.2299999999999999,-0.5909473639469816,0.4007057532278533,0.7811889746661098
chr1,206586180,206586181,.,16.43701014485697,-,m:272,501,m:64,73,m:54.29,m:87.67,0.54291415,0.8767123,6.0399729019e-06,-0.3367123287671232,-0.7673209355736643,0.5217800916238486,1.01286177952348
chr1,206586181,206586182,.,14.41611860114125,+,m:428,602,m:122,133,m:71.10,m:91.73,0.7109634,0.91729325,0.0004540709847807,-0.21,-0.5518121717437379,0.3640242332080236,0.739600110279452
chr1,206586182,206586183,.,11.275797836484344,-,m:328,548,m:68,79,m:59.85,m:86.08,0.5985401,0.8607595,0.0003959131661119,-0.2607594936708861,-0.6076147753094372,0.3717418807813116,0.8434876698375627
chr1,206586183,206586184,.,14.921036470597812,+,m:346,481,m:114,122,m:71.93,m:93.44,0.7193347,0.93442625,0.0003050606493903,-0.21,-0.5987622104216412,0.4000821453487641,0.7974422754945183
chr1,206586184,206586185,.,18.731896219166742,-,m:279,520,m:68,77,m:53.65,m:88.31,0.5365385,0.8831169,2.2377226421e-06,-0.343116883116883,-0.7998171059314692,0.5604920207388439,1.0391421911240943
chr1,206586185,206586186,.,9.059028833917523,+,m:198,256,m:77,80,m:77.34,m:96.25,0.7734375,0.9625,0.0004714863933572,-0.1925,-0.602408417604015,0.3513627369460658,0.8534540982619641
chr1,206586186,206586187,.,10.689060596166712,-,m:233,397,m:52,59,m:58.69,m:88.14,0.5869018,0.88135594,0.0002426398176544,-0.2913559322033898,-0.6928052631744166,0.4193355386542911,0.966274987694542
chr1,206586187,206586188,.,3.332138032248224,+,m:151,187,m:43,45,m:80.75,m:95.56,0.80748665,0.95555556,0.0352291025054134,-0.1455555555555555,-0.4836197973798506,0.1581842244787742,0.809055370280927
chr1,206586188,206586189,.,17.32844512529158,-,m:188,359,m:44,47,m:52.37,m:93.62,0.5236769,0.9361702,3.97824608e-07,-0.4161702127659574,-1.0125977730073428,0.7085688125525467,1.3166267334621389
chr1,206586227,206586228,.,20.98739288131105,+,m:341,663,m:114,142,m:51.43,m:80.28,0.51432884,0.8028169,7.10581199415e-05,-0.29,-0.6219005841945919,0.4406643228041391,0.8031368455850447
chr1,206586228,206586229,.,14.381027238018646,-,m:301,616,m:68,86,m:48.86,m:79.07,0.48863637,0.7906977,9.20709596945e-05,-0.3006976744186046,-0.6431718835530309,0.41755215863696,0.8687916084691018
chr1,206586286,206586287,.,12.41010275278893,+,m:434,644,m:124,142,m:67.39,m:87.32,0.67391306,0.87323946,0.0029876602848985,-0.1999999999999999,-0.4875031968128074,0.3057959457877689,0.6692104478378459
chr1,206586287,206586288,.,8.418176287613392,-,m:306,464,m:59,66,m:65.95,m:89.39,0.6594828,0.8939394,0.0015656419064561,-0.2339393939393939,-0.5827190039217858,0.3248761688366302,0.8405618390069414
chr1,206586303,206586304,.,2.963604626621759,+,m:211,558,m:58,114,m:37.81,m:50.88,0.3781362,0.50877196,0.3845498389123583,-0.13,-0.263752349068532,0.0623042366346286,0.4652004615024355
chr1,206586304,206586305,.,2.0420205250381684,-,m:136,334,m:10,42,m:40.72,m:23.81,0.4071856,0.23809524,0.10074441048725,0.1719047619047619,0.3646052506035828,0.0437241527351121,0.6854863484720536
chr1,206586327,206586328,.,2.9672589082476293,+,m:347,534,m:93,121,m:64.98,m:76.86,0.64981276,0.76859504,0.1837611757445558,-0.12,-0.2628020330689444,0.0654664390435136,0.4601376270943753
chr1,206586328,206586329,.,1.3920785165562393,-,m:302,570,m:50,78,m:52.98,m:64.10,0.52982455,0.64102566,0.2818163540613393,-0.111025641025641,-0.2262470351459491,-0.0103726459881343,0.4628667162800326
chr1,206586422,206586423,.,3.747931838708837,+,m:397,625,m:107,141,m:63.52,m:75.89,0.6352,0.75886524,0.1955582399156254,-0.12,-0.2703875525444636,0.0876562664647129,0.4531188386242144
chr1,206586423,206586424,.,-0.296062983463571,-,m:424,626,m:59,85,m:67.73,m:69.41,0.6773163,0.69411767,1.0,-0.0141176470588234,-0.0361948307589976,-0.1903667477856588,0.2627564093036541
chr1,206586453,206586454,.,0.5578107791856155,+,m:210,692,m:36,145,m:30.35,m:24.83,0.3034682,0.24827586,1.0,0.0499999999999999,0.1236240968207693,-0.0553844519232226,0.3026326455647613
chr1,206586454,206586455,.,-0.3422307873992167,-,m:170,569,m:23,78,m:29.88,m:29.49,0.29876977,0.2948718,1.0,0.0051282051282051,0.0085321770724788,-0.2281125308564133,0.2451768850013711
chr1,206586494,206586495,.,4.404455523773095,+,m:292,544,m:77,111,m:53.68,m:69.37,0.5367647,0.6936937,0.0800482097246162,-0.1499999999999999,-0.3242002351878263,0.1200697810452119,0.5283306893304407
chr1,206586495,206586496,.,1.2695395279304762,-,m:269,533,m:41,66,m:50.47,m:62.12,0.5046904,0.6212121,0.2517459401686052,-0.1212121212121212,-0.2354829066488799,-0.0202731516163224,0.4912389649140823
chr1,206586496,206586497,.,4.856545346921109,+,m:289,504,m:89,122,m:57.34,m:72.95,0.5734127,0.7295082,0.0622684873413157,-0.16,-0.3295296511099339,0.1317689131276677,0.5272903890922002
chr1,206586497,206586498,.,2.098752194083147,-,m:254,391,m:51,65,m:64.96,m:78.46,0.64961636,0.7846154,0.1641797911903029,-0.1346153846153845,-0.3016815525679395,0.0391476131649687,0.5642154919709101
chr1,206586508,206586509,.,4.666108451752507,+,m:324,589,m:89,127,m:55.01,m:70.08,0.5500849,0.7007874,0.0844165614003788,-0.1499999999999999,-0.3128977382069902,0.1211434458354016,0.5046520305785788
chr1,206586509,206586510,.,9.989745412991397,-,m:257,507,m:51,64,m:50.69,m:79.69,0.50690335,0.796875,0.0007287864442201,-0.286875,-0.6219041460068371,0.3619048461447833,0.8819034458688908
chr1,206586510,206586511,.,14.284893853620815,+,m:312,634,m:97,130,m:49.21,m:74.62,0.49211356,0.74615383,0.0006816100753056,-0.26,-0.5305125068956618,0.34180965437481,0.7192153594165135
chr1,206586511,206586512,.,12.939024777422674,-,m:208,511,m:50,68,m:40.70,m:73.53,0.407045,0.7352941,0.0001321334021349,-0.3252941176470589,-0.6769552077563314,0.4239540745186876,0.9299563409939752
chr1,206586518,206586519,.,25.13946879864119,+,m:280,608,m:102,128,m:46.05,m:79.69,0.46052632,0.796875,2.7587281896e-06,-0.34,-0.7147408905831301,0.5241376747485101,0.90534410641775
chr1,206586519,206586520,.,24.32208184075,-,m:229,577,m:67,84,m:39.69,m:79.76,0.39688042,0.79761904,1.764212587e-07,-0.3976190476190476,-0.8452918413887989,0.6164047653788389,1.0741789173987588
chr1,206586536,206586537,.,5.391560899013143,+,m:243,548,m:72,117,m:44.34,m:61.54,0.44343066,0.61538464,0.0431115309552347,-0.18,-0.3462496713773118,0.1466427007448068,0.5458566420098167
chr1,206586537,206586538,.,7.248831439633079,-,m:206,513,m:47,73,m:40.16,m:64.38,0.40155944,0.6438356,0.0059452635914203,-0.2438356164383561,-0.4899701211998117,0.2447947810997759,0.7351454612998476
chr1,206586546,206586547,.,1.1942776881641066,+,m:258,641,m:65,134,m:40.25,m:48.51,0.4024961,0.48507464,0.2542430179229109,-0.0899999999999999,-0.1664102476157876,-0.0197631087390095,0.3525836039705847
chr1,206586547,206586548,.,3.090002174967367,-,m:188,525,m:37,71,m:35.81,m:52.11,0.35809523,0.52112675,0.1277484445167505,-0.1611267605633802,-0.3300307696869726,0.0821959088764662,0.577865630497479
chr1,206586578,206586579,.,-0.2678644321799197,+,m:444,619,m:94,128,m:71.73,m:73.44,0.71728593,0.734375,1.0,-0.01,-0.0383122974195191,-0.1519961571851408,0.2286207520241791
chr1,206586579,206586580,.,-0.328558390124499,-,m:301,489,m:42,67,m:61.55,m:62.69,0.61554193,0.6268657,1.0,-0.006865671641791,-0.0233443682518958,-0.2319808171267036,0.2786695536304954
chr1,206586580,206586581,.,0.020191352385666,+,m:389,548,m:81,108,m:70.99,m:75.00,0.709854,0.75,1.0,-0.04,-0.0904751712094413,-0.1158716836398798,0.2968220260587626
chr1,206586581,206586582,.,-0.1960762117411718,-,m:276,392,m:34,51,m:70.41,m:66.67,0.70408165,0.6666667,1.0,0.0333333333333333,0.0806042931977213,-0.2111530748722283,0.372361661267671
chr1,206586591,206586592,.,2.7269512576492616,+,m:441,508,m:93,98,m:86.81,m:94.90,0.86811024,0.9489796,0.1456444731676288,-0.0789795918367347,-0.2876416895096185,0.0713999585527377,0.5038834204664993
chr1,206586592,206586593,.,-0.2505253503713334,-,m:547,615,m:76,84,m:88.94,m:90.48,0.8894309,0.9047619,1.0,-0.0147619047619047,-0.0504916133973472,-0.177495068521805,0.2784782953164994
chr1,206586599,206586600,.,-0.1340480183320096,+,m:313,567,m:65,125,m:55.20,m:52.00,0.55202824,0.52,1.0,0.03,0.0642345452109207,-0.1294319986577699,0.2579010890796115
chr1,206586600,206586601,.,-0.2548278275254461,-,m:275,579,m:41,82,m:47.50,m:50.00,0.4749568,0.5,1.0,-0.03,-0.0501073442210102,-0.1811537694436806,0.2813684578857012
chr1,206586607,206586608,.,2.0374522533803656,+,m:591,709,m:111,147,m:83.36,m:75.51,0.8335684,0.75510204,0.4784803367997549,0.0699999999999999,0.1949365113113077,0.0173118804477808,0.3725611421748346
chr1,206586608,206586609,.,0.26226760575355,-,m:477,585,m:61,80,m:81.54,m:76.25,0.8153846,0.7625,0.6439081024653044,0.0574999999999999,0.1298290703973972,-0.1038048987367322,0.3634630395315267
chr1,206586611,206586612,.,4.948514897000052,+,m:574,689,m:91,129,m:83.31,m:70.54,0.83309144,0.70542634,0.1299948854013181,0.12,0.3056896536188758,0.1176626276907988,0.4937166795469527
chr1,206586612,206586613,.,4.465516111141142,-,m:364,472,m:36,62,m:77.12,m:58.06,0.7711864,0.58064514,0.0418511863180734,0.1893548387096774,0.4112609487827983,0.1465012517381941,0.6760206458274025
chr1,206586627,206586628,.,1.408582919988703,+,m:445,627,m:78,125,m:70.97,m:62.40,0.7097289,0.624,0.5518085609650242,0.0899999999999999,0.182232705794042,-0.009752708097749,0.3742181196858331
chr1,206586628,206586629,.,2.485107644789082,-,m:354,568,m:37,77,m:62.32,m:48.05,0.62323946,0.48051947,0.2041626437382203,0.1394805194805194,0.2880163086423977,0.0499990669980068,0.5260335502867886
chr1,206586655,206586656,.,3.301621505613639,+,m:365,612,m:87,120,m:59.64,m:72.50,0.5964052,0.725,0.1507229095971088,-0.13,-0.272739888297965,0.0770640074720852,0.4684157691238448
chr1,206586656,206586657,.,7.015848315233654,-,m:348,620,m:65,84,m:56.13,m:77.38,0.5612903,0.77380955,0.0085934893869001,-0.2138095238095237,-0.4566263701726616,0.228750188988644,0.6845025513566791
chr1,206586666,206586667,.,11.218772130535283,+,m:279,612,m:85,123,m:45.59,m:69.11,0.45588234,0.6910569,0.004282231276769,-0.2299999999999999,-0.4804328241835034,0.2867623152673684,0.6741033330996384
chr1,206586667,206586668,.,10.495545991408337,-,m:233,571,m:53,77,m:40.81,m:68.83,0.40805605,0.6883117,0.0009757444182476,-0.2783116883116883,-0.5710889290981824,0.3331463431060543,0.8090315150903106
chr1,206586678,206586679,.,11.0786531879711,+,m:566,702,m:138,145,m:80.63,m:95.17,0.8062678,0.9517241,0.0074161570011739,-0.1399999999999999,-0.4684816170666122,0.2896940811047749,0.6472691530284495
chr1,206586679,206586680,.,3.074044864987229,-,m:524,619,m:81,86,m:84.65,m:94.19,0.8465267,0.94186044,0.1156701560258976,-0.0918604651162791,-0.3180377816530582,0.0924850457366748,0.5435905175694415
chr1,206586683,206586684,.,5.848097788867847,+,m:534,644,m:124,132,m:82.92,m:93.94,0.8291925,0.93939394,0.046039490942607,-0.1099999999999999,-0.3546450887860679,0.1673833496837783,0.5419068278883575
chr1,206586684,206586685,.,3.6110397238374494,-,m:481,581,m:76,81,m:82.79,m:93.83,0.82788295,0.9382716,0.0708890959343317,-0.1082716049382715,-0.3534359562870843,0.1209768787302745,0.5858950338438942
chr1,206586718,206586719,.,15.004721658864357,+,m:207,622,m:76,127,m:33.28,m:59.84,0.33279744,0.5984252,0.0005608782918342,-0.2699999999999999,-0.5391183857115474,0.3482684811766868,0.7299682902464079
chr1,206586719,206586720,.,8.077665035765563,-,m:193,550,m:46,77,m:35.09,m:59.74,0.35090908,0.5974026,0.0045290128728316,-0.2474025974025974,-0.4988460511744252,0.2603642988819062,0.7373278034669444
chr1,206586769,206586770,.,0.2410479912971936,+,m:496,625,m:86,115,m:79.36,m:74.78,0.7936,0.7478261,1.0,0.04,0.1090097642153709,-0.0898628680352153,0.3078823964659571
chr1,206586770,206586771,.,-0.25995396772106,-,m:401,585,m:53,80,m:68.55,m:66.25,0.6854701,0.6625,1.0,0.0274999999999999,0.0490094768549236,-0.1846244922792058,0.2826434459890531
chr1,206586802,206586803,.,0.3313572463781611,+,m:364,523,m:61,96,m:69.60,m:63.54,0.6959847,0.6354167,0.5438835074508647,0.0645833333333333,0.1285127130372405,-0.0891113701777322,0.3461367962522133
chr1,206586803,206586804,.,-0.231397437228054,-,m:411,577,m:57,83,m:71.23,m:68.67,0.712305,0.686747,1.0,0.0232530120481927,0.0557583161229462,-0.1743292266319437,0.2858458588778362
chr1,206586817,206586818,.,2.807666435456781,+,m:352,471,m:72,83,m:74.73,m:86.75,0.74734604,0.8674699,0.1274676802925535,-0.1174698795180723,-0.3080974298806378,0.0747766208648216,0.541418238896454
chr1,206586818,206586819,.,4.227531511251556,-,m:335,412,m:58,61,m:81.31,m:95.08,0.8131068,0.9508197,0.0239948823456738,-0.1408196721311474,-0.4468580588780013,0.1779739501212369,0.7157421676347657
chr1,206586822,206586823,.,6.12304846614154,+,m:586,697,m:137,145,m:84.07,m:94.48,0.84074605,0.94482756,0.0717920437122538,-0.0999999999999999,-0.3467897659385408,0.1678924821857789,0.5256870496913026
chr1,206586823,206586824,.,4.204893377572034,-,m:478,586,m:75,80,m:81.57,m:93.75,0.81569964,0.9375,0.050781914529319,-0.1175,-0.3820794790717303,0.1484694926891341,0.6156894654543266
chr1,206586829,206586830,.,11.017977111204344,+,m:502,651,m:120,128,m:77.11,m:93.75,0.7711213,0.9375,0.0021057153974781,-0.1699999999999999,-0.4923318871129041,0.3028265957878415,0.6818371784379667
chr1,206586830,206586831,.,3.122560863919375,-,m:477,595,m:74,81,m:80.17,m:91.36,0.8016807,0.91358024,0.0896065923506146,-0.1135802469135801,-0.3263264203953913,0.0942022061231085,0.558450634667674
chr1,206586832,206586833,.,5.2415516746143,+,m:551,658,m:125,133,m:83.74,m:93.98,0.837386,0.9398496,0.0717920437122538,-0.0999999999999999,-0.334573577577836,0.148237235599412,0.52090991955626
chr1,206586833,206586834,.,-0.3389773048280347,-,m:344,405,m:49,58,m:84.94,m:84.48,0.8493827,0.8448276,1.0,0.0051724137931034,0.0126573968924734,-0.2625100651021164,0.2878248588870633
chr1,206586846,206586847,.,4.083952066710538,+,m:466,603,m:114,129,m:77.28,m:88.37,0.77280265,0.88372093,0.1189349169184569,-0.1099999999999999,-0.2977302338694101,0.1076004649654776,0.4878600027733426
chr1,206586847,206586848,.,0.8739628437153897,-,m:458,567,m:71,81,m:80.78,m:87.65,0.8077601,0.8765432,0.4636393313290914,-0.0665432098765431,-0.1896948802737439,-0.0431150791092776,0.4225048396567654
